Date,Open,Day Low,Day High,Close,Volume
10/22/2014,14.49,14.49,14.49,14.49,0
10/21/2014,14.52,14.52,14.52,14.52,0
10/20/2014,14.37,14.37,14.37,14.37,0
10/17/2014,14.27,14.27,14.27,14.27,0
10/16/2014,14.14,14.14,14.14,14.14,0
10/15/2014,14.12,14.12,14.12,14.12,0
10/14/2014,14.15,14.15,14.15,14.15,0
10/13/2014,14.07,14.07,14.07,14.07,0
10/10/2014,14.19,14.19,14.19,14.19,0
10/9/2014,14.38,14.38,14.38,14.38,0
10/8/2014,14.54,14.54,14.54,14.54,0
10/7/2014,14.43,14.43,14.43,14.43,0
10/6/2014,14.55,14.55,14.55,14.55,0
10/3/2014,14.6,14.6,14.6,14.6,0
10/2/2014,14.52,14.52,14.52,14.52,0
10/1/2014,14.52,14.52,14.52,14.52,0
9/30/2014,14.64,14.64,14.64,14.64,0
9/29/2014,14.69,14.69,14.69,14.69,0
9/26/2014,14.74,14.74,14.74,14.74,0
9/25/2014,14.7,14.7,14.7,14.7,0
9/24/2014,14.8,14.8,14.8,14.8,0
9/23/2014,14.74,14.74,14.74,14.74,0
9/22/2014,14.79,14.79,14.79,14.79,0
9/19/2014,14.89,14.89,14.89,14.89,0
9/18/2014,14.95,14.95,14.95,14.95,0
9/17/2014,14.9,14.9,14.9,14.9,0
9/16/2014,14.88,14.88,14.88,14.88,0
9/15/2014,14.8,14.8,14.8,14.8,0
9/12/2014,14.85,14.85,14.85,14.85,0
9/11/2014,14.94,14.94,14.94,14.94,0
9/10/2014,14.94,14.94,14.94,14.94,0
9/9/2014,14.93,14.93,14.93,14.93,0
9/8/2014,14.99,14.99,14.99,14.99,0
9/5/2014,15.01,15.01,15.01,15.01,0
9/4/2014,14.97,14.97,14.97,14.97,0
9/3/2014,15.02,15.02,15.02,15.02,0
9/2/2014,15.03,15.03,15.03,15.03,0
8/29/2014,15.04,15.04,15.04,15.04,0
8/28/2014,14.98,14.98,14.98,14.98,0
8/27/2014,14.98,14.98,14.98,14.98,0
8/26/2014,14.98,14.98,14.98,14.98,0
8/25/2014,14.96,14.96,14.96,14.96,0
8/22/2014,14.93,14.93,14.93,14.93,0
8/21/2014,14.95,14.95,14.95,14.95,0
8/20/2014,14.96,14.96,14.96,14.96,0
8/19/2014,14.94,14.94,14.94,14.94,0
8/18/2014,14.9,14.9,14.9,14.9,0
8/15/2014,14.83,14.83,14.83,14.83,0
8/14/2014,14.8,14.8,14.8,14.8,0
8/13/2014,14.77,14.77,14.77,14.77,0
8/12/2014,14.72,14.72,14.72,14.72,0
8/11/2014,14.73,14.73,14.73,14.73,0
8/8/2014,14.7,14.7,14.7,14.7,0
8/7/2014,14.63,14.63,14.63,14.63,0
8/6/2014,14.72,14.72,14.72,14.72,0
8/5/2014,14.72,14.72,14.72,14.72,0
8/4/2014,14.73,14.73,14.73,14.73,0
8/1/2014,14.72,14.72,14.72,14.72,0
7/31/2014,14.72,14.72,14.72,14.72,0
7/30/2014,14.85,14.85,14.85,14.85,0
7/29/2014,14.86,14.86,14.86,14.86,0
7/28/2014,14.83,14.83,14.83,14.83,0
7/25/2014,14.87,14.87,14.87,14.87,0
7/24/2014,14.93,14.93,14.93,14.93,0
7/23/2014,14.95,14.95,14.95,14.95,0
7/22/2014,14.98,14.98,14.98,14.98,0
7/21/2014,14.92,14.92,14.92,14.92,0
7/18/2014,14.93,14.93,14.93,14.93,0
7/17/2014,14.86,14.86,14.86,14.86,0
7/16/2014,14.95,14.95,14.95,14.95,0
7/15/2014,14.95,14.95,14.95,14.95,0
7/14/2014,14.99,14.99,14.99,14.99,0
7/11/2014,14.95,14.95,14.95,14.95,0
7/10/2014,14.96,14.96,14.96,14.96,0
7/9/2014,14.99,14.99,14.99,14.99,0
7/8/2014,14.98,14.98,14.98,14.98,0
7/7/2014,15.07,15.07,15.07,15.07,0
7/3/2014,15.16,15.16,15.16,15.16,0
7/2/2014,15.14,15.14,15.14,15.14,0
7/1/2014,15.18,15.18,15.18,15.18,0
6/30/2014,15.13,15.13,15.13,15.13,0
6/27/2014,15.11,15.11,15.11,15.11,0
6/26/2014,15.09,15.09,15.09,15.09,0
6/25/2014,15.09,15.09,15.09,15.09,0
6/24/2014,15.05,15.05,15.05,15.05,0
6/23/2014,15.12,15.12,15.12,15.12,0
6/20/2014,15.13,15.13,15.13,15.13,0
6/19/2014,15.1,15.1,15.1,15.1,0
6/18/2014,15.07,15.07,15.07,15.07,0
6/17/2014,15.06,15.06,15.06,15.06,0
6/16/2014,15.01,15.01,15.01,15.01,0
6/13/2014,14.99,14.99,14.99,14.99,0
6/12/2014,14.94,14.94,14.94,14.94,0
6/11/2014,14.98,14.98,14.98,14.98,0
6/10/2014,15,15,15,15,0
6/9/2014,15.01,15.01,15.01,15.01,0
6/6/2014,14.99,14.99,14.99,14.99,0
6/5/2014,14.95,14.95,14.95,14.95,0
6/4/2014,14.89,14.89,14.89,14.89,0
6/3/2014,14.87,14.87,14.87,14.87,0
6/2/2014,14.86,14.86,14.86,14.86,0
5/30/2014,14.86,14.86,14.86,14.86,0
5/29/2014,14.88,14.88,14.88,14.88,0
5/28/2014,14.85,14.85,14.85,14.85,0
5/27/2014,14.8,14.8,14.8,14.8,0
5/23/2014,14.76,14.76,14.76,14.76,0
5/22/2014,14.7,14.7,14.7,14.7,0
5/21/2014,14.67,14.67,14.67,14.67,0
5/20/2014,14.63,14.63,14.63,14.63,0
5/19/2014,14.7,14.7,14.7,14.7,0
5/16/2014,14.63,14.63,14.63,14.63,0
5/15/2014,14.64,14.64,14.64,14.64,0
5/14/2014,14.7,14.7,14.7,14.7,0
5/13/2014,14.76,14.76,14.76,14.76,0
5/12/2014,14.76,14.76,14.76,14.76,0
5/9/2014,14.65,14.65,14.65,14.65,0
5/8/2014,14.68,14.68,14.68,14.68,0
5/7/2014,14.77,14.77,14.77,14.77,0
5/6/2014,14.79,14.79,14.79,14.79,0
5/5/2014,14.84,14.84,14.84,14.84,0
5/2/2014,14.83,14.83,14.83,14.83,0
5/1/2014,14.82,14.82,14.82,14.82,0
4/30/2014,14.79,14.79,14.79,14.79,0
4/29/2014,14.76,14.76,14.76,14.76,0
4/28/2014,14.75,14.75,14.75,14.75,0
4/25/2014,14.81,14.81,14.81,14.81,0
4/24/2014,14.96,14.96,14.96,14.96,0
4/23/2014,15,15,15,15,0
4/22/2014,15,15,15,15,0
4/21/2014,14.92,14.92,14.92,14.92,0
4/17/2014,14.89,14.89,14.89,14.89,0
4/16/2014,14.86,14.86,14.86,14.86,0
4/15/2014,14.77,14.77,14.77,14.77,0
4/14/2014,14.72,14.72,14.72,14.72,0
4/11/2014,14.7,14.7,14.7,14.7,0
4/10/2014,14.82,14.82,14.82,14.82,0
4/9/2014,14.99,14.99,14.99,14.99,0
4/8/2014,14.87,14.87,14.87,14.87,0
4/7/2014,14.84,14.84,14.84,14.84,0
4/4/2014,14.96,14.96,14.96,14.96,0
4/3/2014,15.11,15.11,15.11,15.11,0
4/2/2014,15.2,15.2,15.2,15.2,0
4/1/2014,15.2,15.2,15.2,15.2,0
3/31/2014,15.07,15.07,15.07,15.07,0
3/28/2014,14.93,14.93,14.93,14.93,0
3/27/2014,14.93,14.93,14.93,14.93,0
3/26/2014,14.99,14.99,14.99,14.99,0
3/25/2014,15.08,15.08,15.08,15.08,0
3/24/2014,15.07,15.07,15.07,15.07,0
3/21/2014,15.18,15.18,15.18,15.18,0
3/20/2014,15.28,15.28,15.28,15.28,0
3/19/2014,15.28,15.28,15.28,15.28,0
3/18/2014,15.32,15.32,15.32,15.32,0
3/17/2014,15.23,15.23,15.23,15.23,0
3/14/2014,15.18,15.18,15.18,15.18,0
3/13/2014,15.17,15.17,15.17,15.17,0
3/12/2014,15.31,15.31,15.31,15.31,0
3/11/2014,15.27,15.27,15.27,15.27,0
3/10/2014,15.35,15.35,15.35,15.35,0
3/7/2014,15.41,15.41,15.41,15.41,0
3/6/2014,15.41,15.41,15.41,15.41,0
3/5/2014,15.43,15.43,15.43,15.43,0
3/4/2014,15.43,15.43,15.43,15.43,0
3/3/2014,15.3,15.3,15.3,15.3,0
2/28/2014,15.36,15.36,15.36,15.36,0
2/27/2014,15.43,15.43,15.43,15.43,0
2/26/2014,15.36,15.36,15.36,15.36,0
2/25/2014,15.33,15.33,15.33,15.33,0
2/24/2014,15.31,15.31,15.31,15.31,0
2/21/2014,15.27,15.27,15.27,15.27,0
2/20/2014,15.26,15.26,15.26,15.26,0
2/19/2014,15.14,15.14,15.14,15.14,0
2/18/2014,15.18,15.18,15.18,15.18,0
2/14/2014,15.11,15.11,15.11,15.11,0
2/13/2014,15.12,15.12,15.12,15.12,0
2/12/2014,15.05,15.05,15.05,15.05,0
2/11/2014,14.98,14.98,14.98,14.98,0
2/10/2014,14.94,14.94,14.94,14.94,0
2/7/2014,14.93,14.93,14.93,14.93,0
2/6/2014,14.84,14.84,14.84,14.84,0
2/5/2014,14.77,14.77,14.77,14.77,0
2/4/2014,14.79,14.79,14.79,14.79,0
2/3/2014,14.72,14.72,14.72,14.72,0
1/31/2014,14.99,14.99,14.99,14.99,0
1/30/2014,15.05,15.05,15.05,15.05,0
1/29/2014,14.96,14.96,14.96,14.96,0
1/28/2014,15.06,15.06,15.06,15.06,0
1/27/2014,14.97,14.97,14.97,14.97,0
1/24/2014,15.05,15.05,15.05,15.05,0
1/23/2014,15.27,15.27,15.27,15.27,0
1/22/2014,15.34,15.34,15.34,15.34,0
1/21/2014,15.28,15.28,15.28,15.28,0
1/17/2014,15.27,15.27,15.27,15.27,0
1/16/2014,15.29,15.29,15.29,15.29,0
1/15/2014,15.31,15.31,15.31,15.31,0
1/14/2014,15.28,15.28,15.28,15.28,0
1/13/2014,15.16,15.16,15.16,15.16,0
1/10/2014,15.25,15.25,15.25,15.25,0
1/9/2014,15.22,15.22,15.22,15.22,0
1/8/2014,15.18,15.18,15.18,15.18,0
1/7/2014,15.16,15.16,15.16,15.16,0
1/6/2014,15.09,15.09,15.09,15.09,0
1/3/2014,15.13,15.13,15.13,15.13,0
1/2/2014,15.1,15.1,15.1,15.1,0
12/31/2013,15.2,15.2,15.2,15.2,0
12/30/2013,15.16,15.16,15.16,15.16,0
12/27/2013,15.15,15.15,15.15,15.15,0
12/26/2013,15.17,15.17,15.17,15.17,0
12/24/2013,15.15,15.15,15.15,15.15,0
12/23/2013,15.14,15.14,15.14,15.14,0
12/20/2013,15.08,15.08,15.08,15.08,0
12/19/2013,14.98,14.98,14.98,14.98,0
12/18/2013,14.98,14.98,14.98,14.98,0
12/17/2013,14.9,14.9,14.9,14.9,0
12/16/2013,14.92,14.92,14.92,14.92,0
12/13/2013,14.85,14.85,14.85,14.85,0
12/12/2013,14.84,14.84,14.84,14.84,0
12/11/2013,14.8,14.8,14.8,14.8,0
12/10/2013,14.9,14.9,14.9,14.9,0
12/9/2013,14.91,14.91,14.91,14.91,0
12/6/2013,14.9,14.9,14.9,14.9,0
12/5/2013,14.84,14.84,14.84,14.84,0
12/4/2013,14.85,14.85,14.85,14.85,0
12/3/2013,14.89,14.89,14.89,14.89,0
12/2/2013,14.96,14.96,14.96,14.96,0
11/29/2013,14.94,14.94,14.94,14.94,0
11/27/2013,14.93,14.93,14.93,14.93,0
11/26/2013,14.89,14.89,14.89,14.89,0
11/25/2013,14.87,14.87,14.87,14.87,0
11/22/2013,14.85,14.85,14.85,14.85,0
11/21/2013,14.8,14.8,14.8,14.8,0
11/20/2013,14.72,14.72,14.72,14.72,0
11/19/2013,14.7,14.7,14.7,14.7,0
11/18/2013,14.75,14.75,14.75,14.75,0
11/15/2013,14.78,14.78,14.78,14.78,0
11/14/2013,14.74,14.74,14.74,14.74,0
11/13/2013,14.71,14.71,14.71,14.71,0
11/12/2013,14.65,14.65,14.65,14.65,0
11/11/2013,14.62,14.62,14.62,14.62,0
11/8/2013,14.59,14.59,14.59,14.59,0
11/7/2013,14.47,14.47,14.47,14.47,0
11/6/2013,14.54,14.54,14.54,14.54,0
11/5/2013,14.57,14.57,14.57,14.57,0
11/4/2013,14.58,14.58,14.58,14.58,0
11/1/2013,14.54,14.54,14.54,14.54,0
10/31/2013,14.49,14.49,14.49,14.49,0
10/30/2013,14.51,14.51,14.51,14.51,0
10/29/2013,14.54,14.54,14.54,14.54,0
10/28/2013,14.51,14.51,14.51,14.51,0
10/25/2013,14.51,14.51,14.51,14.51,0
10/24/2013,14.48,14.48,14.48,14.48,0
10/23/2013,14.45,14.45,14.45,14.45,0
10/22/2013,14.46,14.46,14.46,14.46,0
10/21/2013,14.41,14.41,14.41,14.41,0
10/18/2013,14.41,14.41,14.41,14.41,0
10/17/2013,14.39,14.39,14.39,14.39,0
10/16/2013,14.35,14.35,14.35,14.35,0
10/15/2013,14.3,14.3,14.3,14.3,0
10/14/2013,14.36,14.36,14.36,14.36,0
10/11/2013,14.33,14.33,14.33,14.33,0
10/10/2013,14.29,14.29,14.29,14.29,0
10/9/2013,14.16,14.16,14.16,14.16,0
10/8/2013,14.22,14.22,14.22,14.22,0
10/7/2013,14.36,14.36,14.36,14.36,0
10/4/2013,14.46,14.46,14.46,14.46,0
10/3/2013,14.41,14.41,14.41,14.41,0
10/2/2013,14.47,14.47,14.47,14.47,0
10/1/2013,14.49,14.49,14.49,14.49,0
9/30/2013,14.39,14.39,14.39,14.39,0
9/27/2013,14.4,14.4,14.4,14.4,0
9/26/2013,14.39,14.39,14.39,14.39,0
9/25/2013,14.36,14.36,14.36,14.36,0
9/24/2013,14.35,14.35,14.35,14.35,0
9/23/2013,14.32,14.32,14.32,14.32,0
9/20/2013,14.37,14.37,14.37,14.37,0
9/19/2013,14.36,14.36,14.36,14.36,0
9/18/2013,14.36,14.36,14.36,14.36,0
9/17/2013,14.4,14.4,14.4,14.4,0
9/16/2013,14.36,14.36,14.36,14.36,0
9/13/2013,14.34,14.34,14.34,14.34,0
9/12/2013,14.35,14.35,14.35,14.35,0
9/11/2013,14.36,14.36,14.36,14.36,0
9/10/2013,14.36,14.36,14.36,14.36,0
9/9/2013,14.32,14.32,14.32,14.32,0
9/6/2013,14.26,14.26,14.26,14.26,0
9/5/2013,14.28,14.28,14.28,14.28,0
9/4/2013,14.26,14.26,14.26,14.26,0
9/3/2013,14.19,14.19,14.19,14.19,0
8/30/2013,14.17,14.17,14.17,14.17,0
8/29/2013,14.25,14.25,14.25,14.25,0
8/28/2013,14.22,14.22,14.22,14.22,0
8/27/2013,14.2,14.2,14.2,14.2,0
8/26/2013,14.36,14.36,14.36,14.36,0
8/23/2013,14.36,14.36,14.36,14.36,0
8/22/2013,14.37,14.37,14.37,14.37,0
8/21/2013,14.31,14.31,14.31,14.31,0
8/20/2013,14.32,14.32,14.32,14.32,0
8/19/2013,14.25,14.25,14.25,14.25,0
8/16/2013,14.29,14.29,14.29,14.29,0
8/15/2013,14.26,14.26,14.26,14.26,0
8/14/2013,14.37,14.37,14.37,14.37,0
8/13/2013,14.43,14.43,14.43,14.43,0
8/12/2013,14.42,14.42,14.42,14.42,0
8/9/2013,14.41,14.41,14.41,14.41,0
8/8/2013,14.42,14.42,14.42,14.42,0
8/7/2013,14.41,14.41,14.41,14.41,0
8/6/2013,14.45,14.45,14.45,14.45,0
8/5/2013,14.53,14.53,14.53,14.53,0
8/2/2013,14.52,14.52,14.52,14.52,0
8/1/2013,14.5,14.5,14.5,14.5,0
7/31/2013,14.34,14.34,14.34,14.34,0
7/30/2013,14.32,14.32,14.32,14.32,0
7/29/2013,14.29,14.29,14.29,14.29,0
7/26/2013,14.33,14.33,14.33,14.33,0
7/25/2013,14.35,14.35,14.35,14.35,0
7/24/2013,14.3,14.3,14.3,14.3,0
7/23/2013,14.31,14.31,14.31,14.31,0
7/22/2013,14.32,14.32,14.32,14.32,0
7/19/2013,14.3,14.3,14.3,14.3,0
7/18/2013,14.29,14.29,14.29,14.29,0
7/17/2013,14.21,14.21,14.21,14.21,0
7/16/2013,14.16,14.16,14.16,14.16,0
7/15/2013,14.25,14.25,14.25,14.25,0
7/12/2013,14.23,14.23,14.23,14.23,0
7/11/2013,14.16,14.16,14.16,14.16,0
7/10/2013,14.12,14.12,14.12,14.12,0
7/9/2013,14.11,14.11,14.11,14.11,0
7/8/2013,14.06,14.06,14.06,14.06,0
7/5/2013,14.03,14.03,14.03,14.03,0
7/3/2013,13.95,13.95,13.95,13.95,0
7/2/2013,13.95,13.95,13.95,13.95,0
7/1/2013,13.97,13.97,13.97,13.97,0
6/28/2013,13.85,13.85,13.85,13.85,0
6/27/2013,13.84,13.84,13.84,13.84,0
6/26/2013,13.72,13.72,13.72,13.72,0
6/25/2013,13.6,13.6,13.6,13.6,0
6/24/2013,13.52,13.52,13.52,13.52,0
6/21/2013,13.56,13.56,13.56,13.56,0
6/20/2013,13.57,13.57,13.57,13.57,0
6/19/2013,13.73,13.73,13.73,13.73,0
6/18/2013,13.84,13.84,13.84,13.84,0
6/17/2013,13.78,13.78,13.78,13.78,0
6/14/2013,13.77,13.77,13.77,13.77,0
6/13/2013,13.78,13.78,13.78,13.78,0
6/12/2013,13.63,13.63,13.63,13.63,0
6/11/2013,13.7,13.7,13.7,13.7,0
6/10/2013,13.74,13.74,13.74,13.74,0
6/7/2013,13.76,13.76,13.76,13.76,0
6/6/2013,13.64,13.64,13.64,13.64,0
6/5/2013,13.53,13.53,13.53,13.53,0
6/4/2013,13.64,13.64,13.64,13.64,0
6/3/2013,13.69,13.69,13.69,13.69,0
5/31/2013,13.78,13.78,13.78,13.78,0
5/30/2013,13.81,13.81,13.81,13.81,0
5/29/2013,13.76,13.76,13.76,13.76,0
5/28/2013,13.84,13.84,13.84,13.84,0
5/24/2013,13.78,13.78,13.78,13.78,0
5/23/2013,13.78,13.78,13.78,13.78,0
5/22/2013,13.75,13.75,13.75,13.75,0
5/21/2013,13.81,13.81,13.81,13.81,0
5/20/2013,13.79,13.79,13.79,13.79,0
5/17/2013,13.85,13.85,13.85,13.85,0
5/16/2013,13.79,13.79,13.79,13.79,0
5/15/2013,13.88,13.88,13.88,13.88,0
5/14/2013,13.84,13.84,13.84,13.84,0
5/13/2013,13.72,13.72,13.72,13.72,0
5/10/2013,13.7,13.7,13.7,13.7,0
5/9/2013,13.63,13.63,13.63,13.63,0
5/8/2013,13.66,13.66,13.66,13.66,0
5/7/2013,13.66,13.66,13.66,13.66,0
5/6/2013,13.62,13.62,13.62,13.62,0
5/3/2013,13.63,13.63,13.63,13.63,0
5/2/2013,13.6,13.6,13.6,13.6,0
5/1/2013,13.51,13.51,13.51,13.51,0
4/30/2013,13.56,13.56,13.56,13.56,0
4/29/2013,13.56,13.56,13.56,13.56,0
4/26/2013,13.54,13.54,13.54,13.54,0
4/25/2013,13.53,13.53,13.53,13.53,0
4/24/2013,13.45,13.45,13.45,13.45,0
4/23/2013,13.52,13.52,13.52,13.52,0
4/22/2013,13.44,13.44,13.44,13.44,0
4/19/2013,13.44,13.44,13.44,13.44,0
4/18/2013,13.29,13.29,13.29,13.29,0
4/17/2013,13.36,13.36,13.36,13.36,0
4/16/2013,13.41,13.41,13.41,13.41,0
4/15/2013,13.32,13.32,13.32,13.32,0
4/12/2013,13.49,13.49,13.49,13.49,0
4/11/2013,13.47,13.47,13.47,13.47,0
4/10/2013,13.41,13.41,13.41,13.41,0
4/9/2013,13.33,13.33,13.33,13.33,0
4/8/2013,13.37,13.37,13.37,13.37,0
4/5/2013,13.31,13.31,13.31,13.31,0
4/4/2013,13.29,13.29,13.29,13.29,0
4/3/2013,13.29,13.29,13.29,13.29,0
4/2/2013,13.41,13.41,13.41,13.41,0
4/1/2013,13.45,13.45,13.45,13.45,0
3/28/2013,13.48,13.48,13.48,13.48,0
3/27/2013,13.44,13.44,13.44,13.44,0
3/26/2013,13.43,13.43,13.43,13.43,0
3/25/2013,13.41,13.41,13.41,13.41,0
3/22/2013,13.42,13.42,13.42,13.42,0
3/21/2013,13.41,13.41,13.41,13.41,0
3/20/2013,13.46,13.46,13.46,13.46,0
3/19/2013,13.4,13.4,13.4,13.4,0
3/18/2013,13.37,13.37,13.37,13.37,0
3/15/2013,13.38,13.38,13.38,13.38,0
3/14/2013,13.4,13.4,13.4,13.4,0
3/13/2013,13.38,13.38,13.38,13.38,0
3/12/2013,13.32,13.32,13.32,13.32,0
3/11/2013,13.35,13.35,13.35,13.35,0
3/8/2013,13.35,13.35,13.35,13.35,0
3/7/2013,13.3,13.3,13.3,13.3,0
3/6/2013,13.25,13.25,13.25,13.25,0
3/5/2013,13.26,13.26,13.26,13.26,0
3/4/2013,13.19,13.19,13.19,13.19,0
3/1/2013,13.11,13.11,13.11,13.11,0
2/28/2013,13.09,13.09,13.09,13.09,0
2/27/2013,13.1,13.1,13.1,13.1,0
2/26/2013,13.01,13.01,13.01,13.01,0
2/25/2013,12.96,12.96,12.96,12.96,0
2/22/2013,13.07,13.07,13.07,13.07,0
2/21/2013,12.99,12.99,12.99,12.99,0
2/20/2013,13.03,13.03,13.03,13.03,0
2/19/2013,13.19,13.19,13.19,13.19,0
2/15/2013,13.19,13.19,13.19,13.19,0
2/14/2013,13.17,13.17,13.17,13.17,0
2/13/2013,13.21,13.21,13.21,13.21,0
2/12/2013,13.17,13.17,13.17,13.17,0
2/11/2013,13.12,13.12,13.12,13.12,0
2/8/2013,13.14,13.14,13.14,13.14,0
2/7/2013,13.1,13.1,13.1,13.1,0
2/6/2013,13.14,13.14,13.14,13.14,0
2/5/2013,13.13,13.13,13.13,13.13,0
2/4/2013,13.09,13.09,13.09,13.09,0
2/1/2013,13.16,13.16,13.16,13.16,0
1/31/2013,13.12,13.12,13.12,13.12,0
1/30/2013,13.15,13.15,13.15,13.15,0
1/29/2013,13.19,13.19,13.19,13.19,0
1/28/2013,13.19,13.19,13.19,13.19,0
1/25/2013,13.21,13.21,13.21,13.21,0
1/24/2013,13.15,13.15,13.15,13.15,0
1/23/2013,13.09,13.09,13.09,13.09,0
1/22/2013,13.1,13.1,13.1,13.1,0
1/18/2013,13.08,13.08,13.08,13.08,0
1/17/2013,13.07,13.07,13.07,13.07,0
1/16/2013,13,13,13,13,0
1/15/2013,13.06,13.06,13.06,13.06,0
1/14/2013,13.07,13.07,13.07,13.07,0
1/11/2013,13.06,13.06,13.06,13.06,0
1/10/2013,13.08,13.08,13.08,13.08,0
1/9/2013,13.11,13.11,13.11,13.11,0
1/8/2013,13.06,13.06,13.06,13.06,0
1/7/2013,13.03,13.03,13.03,13.03,0
1/4/2013,13.01,13.01,13.01,13.01,0
1/3/2013,12.97,12.97,12.97,12.97,0
1/2/2013,12.96,12.96,12.96,12.96,0
12/31/2012,12.86,12.86,12.86,12.86,0
12/28/2012,12.82,12.82,12.82,12.82,0
12/27/2012,12.84,12.84,12.84,12.84,0
12/26/2012,12.85,12.85,12.85,12.85,0
12/24/2012,12.89,12.89,12.89,12.89,0
12/21/2012,12.89,12.89,12.89,12.89,0
12/20/2012,12.94,12.94,12.94,12.94,0
12/19/2012,12.89,12.89,12.89,12.89,0
12/18/2012,12.89,12.89,12.89,12.89,0
12/17/2012,12.85,12.85,12.85,12.85,0
12/14/2012,12.77,12.77,12.77,12.77,0
12/13/2012,12.8,12.8,12.8,12.8,0
12/12/2012,12.81,12.81,12.81,12.81,0
12/11/2012,12.8,12.8,12.8,12.8,0
12/10/2012,12.8,12.8,12.8,12.8,0
12/7/2012,12.75,12.75,12.75,12.75,0
12/6/2012,12.78,12.78,12.78,12.78,0
12/5/2012,12.78,12.78,12.78,12.78,0
12/4/2012,12.81,12.81,12.81,12.81,0
12/3/2012,12.84,12.84,12.84,12.84,0
11/30/2012,12.86,12.86,12.86,12.86,0
11/29/2012,12.86,12.86,12.86,12.86,0
11/28/2012,12.81,12.81,12.81,12.81,0
11/27/2012,12.8,12.8,12.8,12.8,0
11/26/2012,12.85,12.85,12.85,12.85,0
11/23/2012,12.87,12.87,12.87,12.87,0
11/21/2012,12.85,12.85,12.85,12.85,0
11/20/2012,12.85,12.85,12.85,12.85,0
11/19/2012,12.76,12.76,12.76,12.76,0
11/16/2012,12.7,12.7,12.7,12.7,0
11/15/2012,12.6,12.6,12.6,12.6,0
11/14/2012,12.62,12.62,12.62,12.62,0
11/13/2012,12.73,12.73,12.73,12.73,0
11/12/2012,12.75,12.75,12.75,12.75,0
11/9/2012,12.73,12.73,12.73,12.73,0
11/8/2012,12.73,12.73,12.73,12.73,0
11/7/2012,12.77,12.77,12.77,12.77,0
11/6/2012,12.89,12.89,12.89,12.89,0
11/5/2012,12.87,12.87,12.87,12.87,0
11/2/2012,12.8,12.8,12.8,12.8,0
11/1/2012,12.83,12.83,12.83,12.83,0
10/31/2012,12.72,12.72,12.72,12.72,0
10/26/2012,12.68,12.68,12.68,12.68,0
10/25/2012,12.78,12.78,12.78,12.78,0
