Date,Open,Day Low,Day High,Close,Volume
7/18/2014,22,22,22,22,0
7/17/2014,21.68,21.68,21.68,21.68,0
7/16/2014,22.01,22.01,22.01,22.01,0
7/15/2014,21.98,21.98,21.98,21.98,0
7/14/2014,22.11,22.11,22.11,22.11,0
7/11/2014,21.95,21.95,21.95,21.95,0
7/10/2014,21.9,21.9,21.9,21.9,0
7/9/2014,22.03,22.03,22.03,22.03,0
7/8/2014,21.86,21.86,21.86,21.86,0
7/7/2014,22.15,22.15,22.15,22.15,0
7/3/2014,22.36,22.36,22.36,22.36,0
7/2/2014,22.22,22.22,22.22,22.22,0
7/1/2014,22.27,22.27,22.27,22.27,0
6/30/2014,22.03,22.03,22.03,22.03,0
6/27/2014,21.99,21.99,21.99,21.99,0
6/26/2014,21.92,21.92,21.92,21.92,0
6/25/2014,21.93,21.93,21.93,21.93,0
6/24/2014,21.73,21.73,21.73,21.73,0
6/23/2014,21.91,21.91,21.91,21.91,0
6/20/2014,21.9,21.9,21.9,21.9,0
6/19/2014,21.84,21.84,21.84,21.84,0
6/18/2014,21.86,21.86,21.86,21.86,0
6/17/2014,21.69,21.69,21.69,21.69,0
6/16/2014,21.59,21.59,21.59,21.59,0
6/13/2014,21.55,21.55,21.55,21.55,0
6/12/2014,21.45,21.45,21.45,21.45,0
6/11/2014,21.64,21.64,21.64,21.64,0
6/10/2014,21.66,21.66,21.66,21.66,0
6/9/2014,21.66,21.66,21.66,21.66,0
6/5/2014,21.52,21.52,21.52,21.52,0
6/4/2014,21.36,21.36,21.36,21.36,0
6/3/2014,21.26,21.26,21.26,21.26,0
6/2/2014,21.27,21.27,21.27,21.27,0
5/30/2014,21.24,21.24,21.24,21.24,0
5/29/2014,21.28,21.28,21.28,21.28,0
5/28/2014,21.14,21.14,21.14,21.14,0
5/27/2014,21.18,21.18,21.18,21.18,0
5/23/2014,20.94,20.94,20.94,20.94,0
5/22/2014,20.77,20.77,20.77,20.77,0
5/21/2014,20.64,20.64,20.64,20.64,0
5/20/2014,20.43,20.43,20.43,20.43,0
5/19/2014,20.62,20.62,20.62,20.62,0
5/16/2014,20.42,20.42,20.42,20.42,0
5/15/2014,20.36,20.36,20.36,20.36,0
5/14/2014,20.6,20.6,20.6,20.6,0
5/13/2014,20.77,20.77,20.77,20.77,0
5/12/2014,20.78,20.78,20.78,20.78,0
5/9/2014,20.39,20.39,20.39,20.39,0
5/8/2014,20.31,20.31,20.31,20.31,0
5/7/2014,20.4,20.4,20.4,20.4,0
5/6/2014,20.41,20.41,20.41,20.41,0
5/5/2014,20.7,20.7,20.7,20.7,0
5/2/2014,20.6,20.6,20.6,20.6,0
5/1/2014,20.59,20.59,20.59,20.59,0
4/30/2014,20.53,20.53,20.53,20.53,0
4/29/2014,20.4,20.4,20.4,20.4,0
4/28/2014,20.15,20.15,20.15,20.15,0
4/25/2014,20.27,20.27,20.27,20.27,0
4/24/2014,20.7,20.7,20.7,20.7,0
4/23/2014,20.74,20.74,20.74,20.74,0
4/22/2014,20.84,20.84,20.84,20.84,0
4/21/2014,20.62,20.62,20.62,20.62,0
4/17/2014,20.51,20.51,20.51,20.51,0
4/16/2014,20.49,20.49,20.49,20.49,0
4/15/2014,20.15,20.15,20.15,20.15,0
4/14/2014,20.01,20.01,20.01,20.01,0
4/11/2014,19.87,19.87,19.87,19.87,0
4/10/2014,20.18,20.18,20.18,20.18,0
4/9/2014,20.88,20.88,20.88,20.88,0
4/8/2014,20.46,20.46,20.46,20.46,0
4/7/2014,20.33,20.33,20.33,20.33,0
4/4/2014,20.67,20.67,20.67,20.67,0
4/3/2014,21.19,21.19,21.19,21.19,0
4/2/2014,21.4,21.4,21.4,21.4,0
4/1/2014,21.34,21.34,21.34,21.34,0
3/31/2014,21.02,21.02,21.02,21.02,0
3/28/2014,20.79,20.79,20.79,20.79,0
3/27/2014,20.73,20.73,20.73,20.73,0
3/26/2014,20.82,20.82,20.82,20.82,0
3/25/2014,21.11,21.11,21.11,21.11,0
3/24/2014,21.12,21.12,21.12,21.12,0
3/21/2014,21.4,21.4,21.4,21.4,0
3/20/2014,21.63,21.63,21.63,21.63,0
3/19/2014,21.57,21.57,21.57,21.57,0
3/18/2014,21.7,21.7,21.7,21.7,0
3/17/2014,21.46,21.46,21.46,21.46,0
3/14/2014,21.25,21.25,21.25,21.25,0
3/13/2014,21.28,21.28,21.28,21.28,0
3/12/2014,21.62,21.62,21.62,21.62,0
3/11/2014,21.56,21.56,21.56,21.56,0
3/10/2014,21.73,21.73,21.73,21.73,0
3/7/2014,21.79,21.79,21.79,21.79,0
3/6/2014,21.84,21.84,21.84,21.84,0
3/5/2014,21.87,21.87,21.87,21.87,0
3/4/2014,21.84,21.84,21.84,21.84,0
3/3/2014,21.42,21.42,21.42,21.42,0
2/28/2014,21.58,21.58,21.58,21.58,0
2/27/2014,21.64,21.64,21.64,21.64,0
2/26/2014,21.53,21.53,21.53,21.53,0
2/25/2014,21.53,21.53,21.53,21.53,0
2/24/2014,21.53,21.53,21.53,21.53,0
2/21/2014,21.34,21.34,21.34,21.34,0
2/20/2014,21.32,21.32,21.32,21.32,0
2/19/2014,21.12,21.12,21.12,21.12,0
2/18/2014,21.28,21.28,21.28,21.28,0
2/14/2014,21.11,21.11,21.11,21.11,0
2/13/2014,21.07,21.07,21.07,21.07,0
2/12/2014,20.86,20.86,20.86,20.86,0
2/11/2014,20.81,20.81,20.81,20.81,0
2/10/2014,20.57,20.57,20.57,20.57,0
2/7/2014,20.54,20.54,20.54,20.54,0
2/6/2014,20.16,20.16,20.16,20.16,0
2/5/2014,19.88,19.88,19.88,19.88,0
2/4/2014,19.96,19.96,19.96,19.96,0
2/3/2014,19.75,19.75,19.75,19.75,0
1/31/2014,20.34,20.34,20.34,20.34,0
1/30/2014,20.44,20.44,20.44,20.44,0
1/29/2014,20.06,20.06,20.06,20.06,0
1/28/2014,20.33,20.33,20.33,20.33,0
1/27/2014,20.03,20.03,20.03,20.03,0
1/24/2014,20.26,20.26,20.26,20.26,0
1/23/2014,20.85,20.85,20.85,20.85,0
1/22/2014,21.06,21.06,21.06,21.06,0
1/21/2014,20.96,20.96,20.96,20.96,0
1/17/2014,20.85,20.85,20.85,20.85,0
1/16/2014,20.93,20.93,20.93,20.93,0
1/15/2014,20.92,20.92,20.92,20.92,0
1/14/2014,20.87,20.87,20.87,20.87,0
1/13/2014,20.54,20.54,20.54,20.54,0
1/10/2014,20.91,20.91,20.91,20.91,0
1/9/2014,20.82,20.82,20.82,20.82,0
1/8/2014,20.79,20.79,20.79,20.79,0
1/7/2014,20.66,20.66,20.66,20.66,0
1/6/2014,20.49,20.49,20.49,20.49,0
1/3/2014,20.56,20.56,20.56,20.56,0
1/2/2014,20.55,20.55,20.55,20.55,0
12/31/2013,20.69,20.69,20.69,20.69,0
12/30/2013,20.57,20.57,20.57,20.57,0
12/27/2013,20.59,20.59,20.59,20.59,0
12/26/2013,20.68,20.68,20.68,20.68,0
12/24/2013,20.6,20.6,20.6,20.6,0
12/23/2013,20.55,20.55,20.55,20.55,0
12/20/2013,20.4,20.4,20.4,20.4,0
12/19/2013,21.21,21.21,21.21,21.21,0
12/18/2013,21.25,21.25,21.25,21.25,0
12/17/2013,20.94,20.94,20.94,20.94,0
12/16/2013,20.98,20.98,20.98,20.98,0
12/13/2013,20.86,20.86,20.86,20.86,0
12/12/2013,20.78,20.78,20.78,20.78,0
12/11/2013,20.74,20.74,20.74,20.74,0
12/10/2013,21.05,21.05,21.05,21.05,0
12/9/2013,21.06,21.06,21.06,21.06,0
12/6/2013,21.03,21.03,21.03,21.03,0
12/5/2013,20.85,20.85,20.85,20.85,0
12/4/2013,20.9,20.9,20.9,20.9,0
12/3/2013,20.91,20.91,20.91,20.91,0
12/2/2013,21.04,21.04,21.04,21.04,0
11/29/2013,21.06,21.06,21.06,21.06,0
11/27/2013,21.09,21.09,21.09,21.09,0
11/26/2013,21,21,21,21,0
11/25/2013,20.93,20.93,20.93,20.93,0
11/22/2013,20.96,20.96,20.96,20.96,0
11/21/2013,20.81,20.81,20.81,20.81,0
11/20/2013,20.52,20.52,20.52,20.52,0
11/19/2013,20.59,20.59,20.59,20.59,0
11/18/2013,20.68,20.68,20.68,20.68,0
11/15/2013,20.87,20.87,20.87,20.87,0
11/14/2013,20.78,20.78,20.78,20.78,0
11/13/2013,20.68,20.68,20.68,20.68,0
11/12/2013,20.42,20.42,20.42,20.42,0
11/11/2013,20.45,20.45,20.45,20.45,0
11/8/2013,20.37,20.37,20.37,20.37,0
11/7/2013,19.99,19.99,19.99,19.99,0
11/6/2013,20.39,20.39,20.39,20.39,0
11/5/2013,20.52,20.52,20.52,20.52,0
11/4/2013,20.56,20.56,20.56,20.56,0
11/1/2013,20.44,20.44,20.44,20.44,0
10/31/2013,20.38,20.38,20.38,20.38,0
10/30/2013,20.47,20.47,20.47,20.47,0
10/29/2013,20.61,20.61,20.61,20.61,0
10/28/2013,20.47,20.47,20.47,20.47,0
10/25/2013,20.53,20.53,20.53,20.53,0
10/24/2013,20.5,20.5,20.5,20.5,0
10/23/2013,20.38,20.38,20.38,20.38,0
10/22/2013,20.5,20.5,20.5,20.5,0
10/21/2013,20.41,20.41,20.41,20.41,0
10/18/2013,20.45,20.45,20.45,20.45,0
10/17/2013,20.27,20.27,20.27,20.27,0
10/16/2013,20.11,20.11,20.11,20.11,0
10/15/2013,19.78,19.78,19.78,19.78,0
10/14/2013,19.94,19.94,19.94,19.94,0
10/11/2013,19.84,19.84,19.84,19.84,0
10/10/2013,19.7,19.7,19.7,19.7,0
10/9/2013,19.19,19.19,19.19,19.19,0
10/8/2013,19.24,19.24,19.24,19.24,0
10/7/2013,19.63,19.63,19.63,19.63,0
10/4/2013,19.89,19.89,19.89,19.89,0
10/3/2013,19.67,19.67,19.67,19.67,0
10/2/2013,19.86,19.86,19.86,19.86,0
10/1/2013,19.88,19.88,19.88,19.88,0
9/30/2013,19.65,19.65,19.65,19.65,0
9/27/2013,19.73,19.73,19.73,19.73,0
9/26/2013,19.78,19.78,19.78,19.78,0
9/25/2013,19.68,19.68,19.68,19.68,0
9/24/2013,19.69,19.69,19.69,19.69,0
9/23/2013,19.66,19.66,19.66,19.66,0
9/20/2013,19.87,19.87,19.87,19.87,0
9/19/2013,20.01,20.01,20.01,20.01,0
9/18/2013,20.04,20.04,20.04,20.04,0
9/17/2013,19.82,19.82,19.82,19.82,0
9/16/2013,19.72,19.72,19.72,19.72,0
9/13/2013,19.59,19.59,19.59,19.59,0
9/12/2013,19.52,19.52,19.52,19.52,0
9/11/2013,19.62,19.62,19.62,19.62,0
9/10/2013,19.57,19.57,19.57,19.57,0
9/9/2013,19.37,19.37,19.37,19.37,0
9/6/2013,19.11,19.11,19.11,19.11,0
9/5/2013,19.12,19.12,19.12,19.12,0
9/4/2013,19.06,19.06,19.06,19.06,0
9/3/2013,18.86,18.86,18.86,18.86,0
8/30/2013,18.67,18.67,18.67,18.67,0
8/29/2013,18.8,18.8,18.8,18.8,0
8/28/2013,18.69,18.69,18.69,18.69,0
8/27/2013,18.62,18.62,18.62,18.62,0
8/26/2013,19.03,19.03,19.03,19.03,0
8/23/2013,19.04,19.04,19.04,19.04,0
8/22/2013,19.01,19.01,19.01,19.01,0
8/21/2013,18.78,18.78,18.78,18.78,0
8/20/2013,18.87,18.87,18.87,18.87,0
8/19/2013,18.69,18.69,18.69,18.69,0
8/16/2013,18.84,18.84,18.84,18.84,0
8/15/2013,18.88,18.88,18.88,18.88,0
8/14/2013,19.2,19.2,19.2,19.2,0
8/13/2013,19.35,19.35,19.35,19.35,0
8/12/2013,19.31,19.31,19.31,19.31,0
8/9/2013,19.36,19.36,19.36,19.36,0
8/8/2013,19.41,19.41,19.41,19.41,0
8/7/2013,19.31,19.31,19.31,19.31,0
8/6/2013,19.43,19.43,19.43,19.43,0
8/5/2013,19.62,19.62,19.62,19.62,0
8/2/2013,19.64,19.64,19.64,19.64,0
8/1/2013,19.59,19.59,19.59,19.59,0
7/31/2013,19.26,19.26,19.26,19.26,0
7/30/2013,19.2,19.2,19.2,19.2,0
7/29/2013,19.17,19.17,19.17,19.17,0
7/26/2013,19.27,19.27,19.27,19.27,0
7/25/2013,19.27,19.27,19.27,19.27,0
7/24/2013,19.19,19.19,19.19,19.19,0
7/23/2013,19.31,19.31,19.31,19.31,0
7/22/2013,19.37,19.37,19.37,19.37,0
7/19/2013,19.31,19.31,19.31,19.31,0
7/18/2013,19.26,19.26,19.26,19.26,0
7/17/2013,19.15,19.15,19.15,19.15,0
7/16/2013,19.05,19.05,19.05,19.05,0
7/15/2013,19.17,19.17,19.17,19.17,0
7/12/2013,19.17,19.17,19.17,19.17,0
7/11/2013,19.03,19.03,19.03,19.03,0
7/10/2013,18.74,18.74,18.74,18.74,0
7/9/2013,18.74,18.74,18.74,18.74,0
7/8/2013,18.58,18.58,18.58,18.58,0
7/5/2013,18.5,18.5,18.5,18.5,0
7/3/2013,18.26,18.26,18.26,18.26,0
7/2/2013,18.25,18.25,18.25,18.25,0
7/1/2013,18.28,18.28,18.28,18.28,0
6/28/2013,18.12,18.12,18.12,18.12,0
6/27/2013,18.2,18.2,18.2,18.2,0
6/26/2013,18.02,18.02,18.02,18.02,0
6/25/2013,17.83,17.83,17.83,17.83,0
6/24/2013,17.62,17.62,17.62,17.62,0
6/21/2013,17.83,17.83,17.83,17.83,0
6/20/2013,17.86,17.86,17.86,17.86,0
6/19/2013,18.37,18.37,18.37,18.37,0
6/18/2013,18.62,18.62,18.62,18.62,0
6/17/2013,18.45,18.45,18.45,18.45,0
6/14/2013,18.35,18.35,18.35,18.35,0
6/13/2013,18.43,18.43,18.43,18.43,0
6/12/2013,18.11,18.11,18.11,18.11,0
6/11/2013,18.3,18.3,18.3,18.3,0
6/10/2013,18.5,18.5,18.5,18.5,0
6/7/2013,18.51,18.51,18.51,18.51,0
6/6/2013,18.24,18.24,18.24,18.24,0
6/5/2013,17.99,17.99,17.99,17.99,0
6/4/2013,18.29,18.29,18.29,18.29,0
6/3/2013,18.45,18.45,18.45,18.45,0
5/31/2013,18.46,18.46,18.46,18.46,0
5/30/2013,18.72,18.72,18.72,18.72,0
5/29/2013,18.62,18.62,18.62,18.62,0
5/28/2013,18.81,18.81,18.81,18.81,0
5/24/2013,18.66,18.66,18.66,18.66,0
5/23/2013,18.69,18.69,18.69,18.69,0
5/22/2013,18.74,18.74,18.74,18.74,0
5/21/2013,18.93,18.93,18.93,18.93,0
5/20/2013,18.9,18.9,18.9,18.9,0
5/17/2013,18.96,18.96,18.96,18.96,0
5/16/2013,18.76,18.76,18.76,18.76,0
5/15/2013,18.96,18.96,18.96,18.96,0
5/14/2013,18.85,18.85,18.85,18.85,0
5/13/2013,18.59,18.59,18.59,18.59,0
5/10/2013,18.56,18.56,18.56,18.56,0
5/9/2013,18.42,18.42,18.42,18.42,0
5/8/2013,18.49,18.49,18.49,18.49,0
5/7/2013,18.41,18.41,18.41,18.41,0
5/6/2013,18.31,18.31,18.31,18.31,0
5/3/2013,18.22,18.22,18.22,18.22,0
5/2/2013,18.01,18.01,18.01,18.01,0
5/1/2013,17.78,17.78,17.78,17.78,0
4/30/2013,17.96,17.96,17.96,17.96,0
4/29/2013,17.95,17.95,17.95,17.95,0
4/26/2013,17.86,17.86,17.86,17.86,0
4/25/2013,17.93,17.93,17.93,17.93,0
4/24/2013,17.82,17.82,17.82,17.82,0
4/23/2013,17.87,17.87,17.87,17.87,0
4/22/2013,17.66,17.66,17.66,17.66,0
4/19/2013,17.59,17.59,17.59,17.59,0
4/18/2013,17.31,17.31,17.31,17.31,0
4/17/2013,17.49,17.49,17.49,17.49,0
4/16/2013,17.73,17.73,17.73,17.73,0
4/15/2013,17.42,17.42,17.42,17.42,0
4/12/2013,17.88,17.88,17.88,17.88,0
4/11/2013,17.89,17.89,17.89,17.89,0
4/10/2013,17.77,17.77,17.77,17.77,0
4/9/2013,17.54,17.54,17.54,17.54,0
4/8/2013,17.52,17.52,17.52,17.52,0
4/5/2013,17.37,17.37,17.37,17.37,0
4/4/2013,17.41,17.41,17.41,17.41,0
4/3/2013,17.32,17.32,17.32,17.32,0
4/2/2013,17.57,17.57,17.57,17.57,0
4/1/2013,17.48,17.48,17.48,17.48,0
3/28/2013,17.58,17.58,17.58,17.58,0
3/27/2013,17.47,17.47,17.47,17.47,0
3/26/2013,17.44,17.44,17.44,17.44,0
3/25/2013,17.33,17.33,17.33,17.33,0
3/22/2013,17.39,17.39,17.39,17.39,0
3/21/2013,17.28,17.28,17.28,17.28,0
3/20/2013,17.47,17.47,17.47,17.47,0
3/19/2013,17.29,17.29,17.29,17.29,0
3/18/2013,17.36,17.36,17.36,17.36,0
3/15/2013,17.45,17.45,17.45,17.45,0
3/14/2013,17.52,17.52,17.52,17.52,0
3/13/2013,17.44,17.44,17.44,17.44,0
3/12/2013,17.41,17.41,17.41,17.41,0
3/11/2013,17.49,17.49,17.49,17.49,0
3/8/2013,17.44,17.44,17.44,17.44,0
3/7/2013,17.35,17.35,17.35,17.35,0
3/6/2013,17.31,17.31,17.31,17.31,0
3/5/2013,17.3,17.3,17.3,17.3,0
3/4/2013,17.12,17.12,17.12,17.12,0
3/1/2013,16.97,16.97,16.97,16.97,0
2/28/2013,16.9,16.9,16.9,16.9,0
2/27/2013,16.91,16.91,16.91,16.91,0
2/26/2013,16.67,16.67,16.67,16.67,0
2/25/2013,16.55,16.55,16.55,16.55,0
2/22/2013,16.88,16.88,16.88,16.88,0
2/21/2013,16.71,16.71,16.71,16.71,0
2/20/2013,16.84,16.84,16.84,16.84,0
2/19/2013,17.12,17.12,17.12,17.12,0
2/15/2013,17.04,17.04,17.04,17.04,0
2/14/2013,17.05,17.05,17.05,17.05,0
2/13/2013,17.04,17.04,17.04,17.04,0
2/12/2013,17.01,17.01,17.01,17.01,0
2/11/2013,16.97,16.97,16.97,16.97,0
2/8/2013,16.98,16.98,16.98,16.98,0
2/7/2013,16.86,16.86,16.86,16.86,0
2/6/2013,16.9,16.9,16.9,16.9,0
2/5/2013,16.89,16.89,16.89,16.89,0
2/4/2013,16.68,16.68,16.68,16.68,0
2/1/2013,16.9,16.9,16.9,16.9,0
1/31/2013,16.72,16.72,16.72,16.72,0
1/30/2013,16.74,16.74,16.74,16.74,0
1/29/2013,16.81,16.81,16.81,16.81,0
1/28/2013,16.74,16.74,16.74,16.74,0
1/25/2013,16.78,16.78,16.78,16.78,0
1/24/2013,16.7,16.7,16.7,16.7,0
1/23/2013,16.77,16.77,16.77,16.77,0
1/22/2013,16.74,16.74,16.74,16.74,0
1/18/2013,16.66,16.66,16.66,16.66,0
1/17/2013,16.63,16.63,16.63,16.63,0
1/16/2013,16.54,16.54,16.54,16.54,0
1/15/2013,16.51,16.51,16.51,16.51,0
1/14/2013,16.5,16.5,16.5,16.5,0
1/11/2013,16.56,16.56,16.56,16.56,0
1/10/2013,16.59,16.59,16.59,16.59,0
1/9/2013,16.49,16.49,16.49,16.49,0
1/8/2013,16.45,16.45,16.45,16.45,0
1/7/2013,16.47,16.47,16.47,16.47,0
1/4/2013,16.51,16.51,16.51,16.51,0
1/3/2013,16.44,16.44,16.44,16.44,0
1/2/2013,16.49,16.49,16.49,16.49,0
12/31/2012,16.06,16.06,16.06,16.06,0
12/28/2012,15.74,15.74,15.74,15.74,0
12/27/2012,15.89,15.89,15.89,15.89,0
12/26/2012,15.89,15.89,15.89,15.89,0
12/24/2012,16,16,16,16,0
12/21/2012,16.02,16.02,16.02,16.02,0
12/20/2012,16.16,16.16,16.16,16.16,0
12/19/2012,16.08,16.08,16.08,16.08,0
12/18/2012,16.21,16.21,16.21,16.21,0
12/17/2012,16.02,16.02,16.02,16.02,0
12/14/2012,15.78,15.78,15.78,15.78,0
12/13/2012,16.12,16.12,16.12,16.12,0
12/12/2012,16.25,16.25,16.25,16.25,0
12/11/2012,16.26,16.26,16.26,16.26,0
12/10/2012,16.16,16.16,16.16,16.16,0
12/7/2012,16.16,16.16,16.16,16.16,0
12/6/2012,16.14,16.14,16.14,16.14,0
12/5/2012,16.07,16.07,16.07,16.07,0
12/4/2012,16.11,16.11,16.11,16.11,0
12/3/2012,16.16,16.16,16.16,16.16,0
11/30/2012,16.23,16.23,16.23,16.23,0
11/29/2012,16.23,16.23,16.23,16.23,0
11/28/2012,16.12,16.12,16.12,16.12,0
11/27/2012,16,16,16,16,0
11/26/2012,16.09,16.09,16.09,16.09,0
11/23/2012,16.1,16.1,16.1,16.1,0
11/21/2012,15.9,15.9,15.9,15.9,0
11/20/2012,15.87,15.87,15.87,15.87,0
11/19/2012,15.81,15.81,15.81,15.81,0
11/16/2012,15.45,15.45,15.45,15.45,0
11/15/2012,15.31,15.31,15.31,15.31,0
11/14/2012,15.39,15.39,15.39,15.39,0
11/13/2012,15.65,15.65,15.65,15.65,0
11/12/2012,15.68,15.68,15.68,15.68,0
11/9/2012,15.68,15.68,15.68,15.68,0
11/8/2012,15.65,15.65,15.65,15.65,0
11/7/2012,15.86,15.86,15.86,15.86,0
11/6/2012,16.17,16.17,16.17,16.17,0
11/5/2012,16.08,16.08,16.08,16.08,0
11/2/2012,16.04,16.04,16.04,16.04,0
11/1/2012,16.22,16.22,16.22,16.22,0
10/31/2012,16.06,16.06,16.06,16.06,0
10/26/2012,16.06,16.06,16.06,16.06,0
10/25/2012,16.08,16.08,16.08,16.08,0
10/24/2012,16.09,16.09,16.09,16.09,0
