Date,Open,Day Low,Day High,Close,Volume
1/29/2014,12.38,12.38,12.38,12.38,0
1/28/2014,12.57,12.57,12.57,12.57,0
1/27/2014,12.43,12.43,12.43,12.43,0
1/24/2014,12.61,12.61,12.61,12.61,0
1/23/2014,12.94,12.94,12.94,12.94,0
1/22/2014,13.06,13.06,13.06,13.06,0
1/21/2014,12.98,12.98,12.98,12.98,0
1/17/2014,12.92,12.92,12.92,12.92,0
1/16/2014,13,13,13,13,0
1/15/2014,12.98,12.98,12.98,12.98,0
1/14/2014,12.91,12.91,12.91,12.91,0
1/13/2014,12.72,12.72,12.72,12.72,0
1/10/2014,12.94,12.94,12.94,12.94,0
1/9/2014,12.89,12.89,12.89,12.89,0
1/8/2014,12.9,12.9,12.9,12.9,0
1/7/2014,12.86,12.86,12.86,12.86,0
1/6/2014,12.75,12.75,12.75,12.75,0
1/3/2014,12.86,12.86,12.86,12.86,0
1/2/2014,12.8,12.8,12.8,12.8,0
12/31/2013,12.97,12.97,12.97,12.97,0
12/30/2013,12.94,12.94,12.94,12.94,0
12/27/2013,12.95,12.95,12.95,12.95,0
12/26/2013,12.99,12.99,12.99,12.99,0
12/24/2013,12.96,12.96,12.96,12.96,0
12/23/2013,12.93,12.93,12.93,12.93,0
12/20/2013,12.79,12.79,12.79,12.79,0
12/19/2013,12.53,12.53,12.53,12.53,0
12/18/2013,12.61,12.61,12.61,12.61,0
12/17/2013,12.45,12.45,12.45,12.45,0
12/16/2013,13.98,13.98,13.98,13.98,0
12/13/2013,13.82,13.82,13.82,13.82,0
12/12/2013,13.77,13.77,13.77,13.77,0
12/11/2013,13.74,13.74,13.74,13.74,0
12/10/2013,13.95,13.95,13.95,13.95,0
12/9/2013,14.06,14.06,14.06,14.06,0
12/6/2013,14.13,14.13,14.13,14.13,0
12/5/2013,14.01,14.01,14.01,14.01,0
12/4/2013,13.97,13.97,13.97,13.97,0
12/3/2013,13.99,13.99,13.99,13.99,0
12/2/2013,14.08,14.08,14.08,14.08,0
11/29/2013,14.23,14.23,14.23,14.23,0
11/27/2013,14.22,14.22,14.22,14.22,0
11/26/2013,14.16,14.16,14.16,14.16,0
11/25/2013,14.03,14.03,14.03,14.03,0
11/22/2013,14.02,14.02,14.02,14.02,0
11/21/2013,13.95,13.95,13.95,13.95,0
11/20/2013,13.68,13.68,13.68,13.68,0
11/19/2013,13.7,13.7,13.7,13.7,0
11/18/2013,13.77,13.77,13.77,13.77,0
11/15/2013,13.89,13.89,13.89,13.89,0
11/14/2013,13.82,13.82,13.82,13.82,0
11/13/2013,13.86,13.86,13.86,13.86,0
11/12/2013,13.72,13.72,13.72,13.72,0
11/11/2013,13.71,13.71,13.71,13.71,0
11/8/2013,13.69,13.69,13.69,13.69,0
11/7/2013,13.4,13.4,13.4,13.4,0
11/6/2013,13.65,13.65,13.65,13.65,0
11/5/2013,13.73,13.73,13.73,13.73,0
11/4/2013,13.74,13.74,13.74,13.74,0
11/1/2013,13.6,13.6,13.6,13.6,0
10/31/2013,13.65,13.65,13.65,13.65,0
10/30/2013,13.7,13.7,13.7,13.7,0
10/29/2013,13.88,13.88,13.88,13.88,0
10/28/2013,13.84,13.84,13.84,13.84,0
10/25/2013,13.85,13.85,13.85,13.85,0
10/24/2013,13.86,13.86,13.86,13.86,0
10/23/2013,13.79,13.79,13.79,13.79,0
10/22/2013,13.87,13.87,13.87,13.87,0
10/21/2013,13.84,13.84,13.84,13.84,0
10/18/2013,13.86,13.86,13.86,13.86,0
10/17/2013,13.74,13.74,13.74,13.74,0
10/16/2013,13.62,13.62,13.62,13.62,0
10/15/2013,13.44,13.44,13.44,13.44,0
10/14/2013,13.56,13.56,13.56,13.56,0
10/11/2013,13.46,13.46,13.46,13.46,0
10/10/2013,13.26,13.26,13.26,13.26,0
10/9/2013,12.91,12.91,12.91,12.91,0
10/8/2013,12.97,12.97,12.97,12.97,0
10/7/2013,13.22,13.22,13.22,13.22,0
10/4/2013,13.42,13.42,13.42,13.42,0
10/3/2013,13.32,13.32,13.32,13.32,0
10/2/2013,13.48,13.48,13.48,13.48,0
10/1/2013,13.55,13.55,13.55,13.55,0
9/30/2013,13.34,13.34,13.34,13.34,0
9/27/2013,13.36,13.36,13.36,13.36,0
9/26/2013,13.39,13.39,13.39,13.39,0
9/25/2013,13.31,13.31,13.31,13.31,0
9/24/2013,13.33,13.33,13.33,13.33,0
9/23/2013,13.29,13.29,13.29,13.29,0
9/20/2013,13.32,13.32,13.32,13.32,0
9/19/2013,13.35,13.35,13.35,13.35,0
9/18/2013,13.35,13.35,13.35,13.35,0
9/17/2013,13.23,13.23,13.23,13.23,0
9/16/2013,13.1,13.1,13.1,13.1,0
9/13/2013,13.07,13.07,13.07,13.07,0
9/12/2013,12.99,12.99,12.99,12.99,0
9/11/2013,13.07,13.07,13.07,13.07,0
9/10/2013,13.1,13.1,13.1,13.1,0
9/9/2013,12.95,12.95,12.95,12.95,0
9/6/2013,12.76,12.76,12.76,12.76,0
9/5/2013,12.76,12.76,12.76,12.76,0
9/4/2013,12.75,12.75,12.75,12.75,0
9/3/2013,12.63,12.63,12.63,12.63,0
8/30/2013,12.57,12.57,12.57,12.57,0
8/29/2013,12.79,12.79,12.79,12.79,0
8/28/2013,12.65,12.65,12.65,12.65,0
8/27/2013,12.6,12.6,12.6,12.6,0
8/26/2013,12.92,12.92,12.92,12.92,0
8/23/2013,12.92,12.92,12.92,12.92,0
8/22/2013,12.91,12.91,12.91,12.91,0
8/21/2013,12.72,12.72,12.72,12.72,0
8/20/2013,12.8,12.8,12.8,12.8,0
8/19/2013,12.6,12.6,12.6,12.6,0
8/16/2013,12.74,12.74,12.74,12.74,0
8/15/2013,12.77,12.77,12.77,12.77,0
8/14/2013,13.03,13.03,13.03,13.03,0
8/13/2013,13.09,13.09,13.09,13.09,0
8/12/2013,13.12,13.12,13.12,13.12,0
8/9/2013,13.05,13.05,13.05,13.05,0
8/8/2013,13.06,13.06,13.06,13.06,0
8/7/2013,13,13,13,13,0
8/6/2013,13.13,13.13,13.13,13.13,0
8/5/2013,13.29,13.29,13.29,13.29,0
8/2/2013,13.24,13.24,13.24,13.24,0
8/1/2013,13.22,13.22,13.22,13.22,0
7/31/2013,13.05,13.05,13.05,13.05,0
7/30/2013,13.04,13.04,13.04,13.04,0
7/29/2013,13.01,13.01,13.01,13.01,0
7/26/2013,13.11,13.11,13.11,13.11,0
7/25/2013,13.17,13.17,13.17,13.17,0
7/24/2013,13.06,13.06,13.06,13.06,0
7/23/2013,13.15,13.15,13.15,13.15,0
7/22/2013,13.16,13.16,13.16,13.16,0
7/19/2013,13.13,13.13,13.13,13.13,0
7/18/2013,13.13,13.13,13.13,13.13,0
7/17/2013,13.02,13.02,13.02,13.02,0
7/16/2013,12.98,12.98,12.98,12.98,0
7/15/2013,13.06,13.06,13.06,13.06,0
7/12/2013,12.97,12.97,12.97,12.97,0
7/11/2013,12.93,12.93,12.93,12.93,0
7/10/2013,12.77,12.77,12.77,12.77,0
7/9/2013,12.75,12.75,12.75,12.75,0
7/8/2013,12.62,12.62,12.62,12.62,0
7/5/2013,12.58,12.58,12.58,12.58,0
7/3/2013,12.38,12.38,12.38,12.38,0
7/2/2013,12.38,12.38,12.38,12.38,0
7/1/2013,12.37,12.37,12.37,12.37,0
6/28/2013,12.19,12.19,12.19,12.19,0
6/27/2013,12.23,12.23,12.23,12.23,0
6/26/2013,12.03,12.03,12.03,12.03,0
6/25/2013,11.99,11.99,11.99,11.99,0
6/24/2013,11.84,11.84,11.84,11.84,0
6/21/2013,11.99,11.99,11.99,11.99,0
6/20/2013,11.97,11.97,11.97,11.97,0
6/19/2013,12.29,12.29,12.29,12.29,0
6/18/2013,12.47,12.47,12.47,12.47,0
6/17/2013,12.33,12.33,12.33,12.33,0
6/14/2013,12.24,12.24,12.24,12.24,0
6/13/2013,12.33,12.33,12.33,12.33,0
6/12/2013,12.13,12.13,12.13,12.13,0
6/11/2013,12.22,12.22,12.22,12.22,0
6/10/2013,12.36,12.36,12.36,12.36,0
6/7/2013,12.27,12.27,12.27,12.27,0
6/6/2013,12.17,12.17,12.17,12.17,0
6/5/2013,12.01,12.01,12.01,12.01,0
6/4/2013,12.19,12.19,12.19,12.19,0
6/3/2013,12.3,12.3,12.3,12.3,0
5/31/2013,12.24,12.24,12.24,12.24,0
5/30/2013,12.36,12.36,12.36,12.36,0
5/29/2013,12.29,12.29,12.29,12.29,0
5/28/2013,12.43,12.43,12.43,12.43,0
5/24/2013,12.27,12.27,12.27,12.27,0
5/23/2013,12.25,12.25,12.25,12.25,0
5/22/2013,12.22,12.22,12.22,12.22,0
5/21/2013,12.42,12.42,12.42,12.42,0
5/20/2013,12.42,12.42,12.42,12.42,0
5/17/2013,12.44,12.44,12.44,12.44,0
5/16/2013,12.32,12.32,12.32,12.32,0
5/15/2013,12.36,12.36,12.36,12.36,0
5/14/2013,12.32,12.32,12.32,12.32,0
5/13/2013,12.17,12.17,12.17,12.17,0
5/10/2013,12.19,12.19,12.19,12.19,0
5/9/2013,12.08,12.08,12.08,12.08,0
5/8/2013,12.13,12.13,12.13,12.13,0
5/7/2013,12.12,12.12,12.12,12.12,0
5/6/2013,12.01,12.01,12.01,12.01,0
5/3/2013,11.95,11.95,11.95,11.95,0
5/2/2013,11.8,11.8,11.8,11.8,0
5/1/2013,11.59,11.59,11.59,11.59,0
4/30/2013,11.85,11.85,11.85,11.85,0
4/29/2013,11.8,11.8,11.8,11.8,0
4/26/2013,11.73,11.73,11.73,11.73,0
4/25/2013,11.77,11.77,11.77,11.77,0
4/24/2013,11.69,11.69,11.69,11.69,0
4/23/2013,11.67,11.67,11.67,11.67,0
4/22/2013,11.48,11.48,11.48,11.48,0
4/19/2013,11.46,11.46,11.46,11.46,0
4/18/2013,11.3,11.3,11.3,11.3,0
4/17/2013,11.37,11.37,11.37,11.37,0
4/16/2013,11.56,11.56,11.56,11.56,0
4/15/2013,11.38,11.38,11.38,11.38,0
4/12/2013,11.79,11.79,11.79,11.79,0
4/11/2013,11.84,11.84,11.84,11.84,0
4/10/2013,11.81,11.81,11.81,11.81,0
4/9/2013,11.62,11.62,11.62,11.62,0
4/8/2013,11.66,11.66,11.66,11.66,0
4/5/2013,11.55,11.55,11.55,11.55,0
4/4/2013,11.58,11.58,11.58,11.58,0
4/3/2013,11.49,11.49,11.49,11.49,0
4/2/2013,11.73,11.73,11.73,11.73,0
4/1/2013,11.75,11.75,11.75,11.75,0
3/28/2013,11.9,11.9,11.9,11.9,0
3/27/2013,11.87,11.87,11.87,11.87,0
3/26/2013,11.86,11.86,11.86,11.86,0
3/25/2013,11.79,11.79,11.79,11.79,0
3/22/2013,11.79,11.79,11.79,11.79,0
3/21/2013,11.77,11.77,11.77,11.77,0
3/20/2013,11.83,11.83,11.83,11.83,0
3/19/2013,11.72,11.72,11.72,11.72,0
3/18/2013,11.76,11.76,11.76,11.76,0
3/15/2013,11.8,11.8,11.8,11.8,0
3/14/2013,11.82,11.82,11.82,11.82,0
3/13/2013,11.71,11.71,11.71,11.71,0
3/12/2013,11.65,11.65,11.65,11.65,0
3/11/2013,11.69,11.69,11.69,11.69,0
3/8/2013,11.72,11.72,11.72,11.72,0
3/7/2013,11.61,11.61,11.61,11.61,0
3/6/2013,11.58,11.58,11.58,11.58,0
3/5/2013,11.57,11.57,11.57,11.57,0
3/4/2013,11.43,11.43,11.43,11.43,0
3/1/2013,11.37,11.37,11.37,11.37,0
2/28/2013,11.28,11.28,11.28,11.28,0
2/27/2013,11.26,11.26,11.26,11.26,0
2/26/2013,11.15,11.15,11.15,11.15,0
2/25/2013,11.07,11.07,11.07,11.07,0
2/22/2013,11.31,11.31,11.31,11.31,0
2/21/2013,11.18,11.18,11.18,11.18,0
2/20/2013,11.27,11.27,11.27,11.27,0
2/19/2013,11.49,11.49,11.49,11.49,0
2/15/2013,11.39,11.39,11.39,11.39,0
2/14/2013,11.38,11.38,11.38,11.38,0
2/13/2013,11.35,11.35,11.35,11.35,0
2/12/2013,11.32,11.32,11.32,11.32,0
2/11/2013,11.25,11.25,11.25,11.25,0
2/8/2013,11.25,11.25,11.25,11.25,0
2/7/2013,11.21,11.21,11.21,11.21,0
2/6/2013,11.26,11.26,11.26,11.26,0
2/5/2013,11.23,11.23,11.23,11.23,0
2/4/2013,11.13,11.13,11.13,11.13,0
2/1/2013,11.27,11.27,11.27,11.27,0
1/31/2013,11.17,11.17,11.17,11.17,0
1/30/2013,11.11,11.11,11.11,11.11,0
1/29/2013,11.24,11.24,11.24,11.24,0
1/28/2013,11.21,11.21,11.21,11.21,0
1/25/2013,11.19,11.19,11.19,11.19,0
1/24/2013,11.15,11.15,11.15,11.15,0
1/23/2013,11.14,11.14,11.14,11.14,0
1/22/2013,11.19,11.19,11.19,11.19,0
1/18/2013,11.11,11.11,11.11,11.11,0
1/17/2013,11.07,11.07,11.07,11.07,0
1/16/2013,10.99,10.99,10.99,10.99,0
1/15/2013,11.01,11.01,11.01,11.01,0
1/14/2013,10.97,10.97,10.97,10.97,0
1/11/2013,10.98,10.98,10.98,10.98,0
1/10/2013,10.98,10.98,10.98,10.98,0
1/9/2013,10.97,10.97,10.97,10.97,0
1/8/2013,10.91,10.91,10.91,10.91,0
1/7/2013,10.89,10.89,10.89,10.89,0
1/4/2013,10.95,10.95,10.95,10.95,0
1/3/2013,10.87,10.87,10.87,10.87,0
1/2/2013,10.9,10.9,10.9,10.9,0
12/31/2012,10.6,10.6,10.6,10.6,0
12/28/2012,10.39,10.39,10.39,10.39,0
12/27/2012,10.43,10.43,10.43,10.43,0
12/26/2012,10.43,10.43,10.43,10.43,0
