Date      Low     2      3      4      5      6      7      8      9    High 
195102   2.22   2.01   3.27   1.47   2.28   2.01   1.63   0.90  -0.04  -0.72
195103  -0.08  -2.03  -1.36  -0.06  -2.37  -3.35  -0.87  -3.01  -3.34  -4.66
195104   0.57   0.57   1.93   2.41   3.57   7.32   6.13   8.85   8.39   7.80
195105  -1.30  -0.89  -0.35  -2.57  -2.34  -2.44  -3.76  -1.83  -2.49  -3.73
195106  -2.01  -0.86  -1.51  -3.07  -2.12  -4.35  -2.04  -3.90  -0.52  -3.99
195107   3.65   3.87   4.60   5.69   4.14   6.49   9.18  10.85  12.07  11.91
195108   4.18   4.86   2.80   4.66   3.47   6.55   4.02   5.59   4.62   2.06
195109   0.12   0.67   0.06   2.15   1.71   1.17   2.01   2.13  -0.11  -0.94
195110  -2.34  -2.10  -1.49  -1.69  -1.53  -3.68  -5.08  -4.39  -2.11   0.58
195111   0.41   1.09   0.46   1.25   0.88   0.19   1.09   0.69   0.18   0.88
195112   1.76   1.32   2.65   0.94   4.72   2.67   4.04   4.66   3.77   5.11
195201   1.61   1.00   1.87  -0.84   0.07   2.57   0.10   2.44   3.17   3.92
195202  -3.46  -2.93  -2.59  -1.53  -2.30  -1.01  -1.82  -2.07  -3.22  -3.98
195203   2.98   3.80   3.47   2.75   2.05   5.94   2.87   3.78   5.37   7.36
195204  -6.13  -3.79  -3.55  -5.04  -2.22  -3.80  -3.17  -4.05  -7.17  -7.64
195205   2.48   4.60   2.77   2.75   1.96   3.98   3.40   3.48   3.03   3.79
195206   2.46   2.77   3.05   4.27   3.63   2.37   4.63   3.88   4.79   4.79
195207   2.10   2.42   0.83   1.13   1.26   1.67   0.84   1.83   0.57  -0.41
195208  -0.65  -0.76  -0.75  -0.41  -0.40  -0.86   0.22  -0.35  -1.63   0.42
195209  -4.05  -3.46  -2.84  -2.14  -1.45  -1.99  -1.39  -0.95  -2.12  -0.90
195210  -2.18  -2.83  -1.74  -1.58  -1.39  -0.02   0.02  -0.02   0.55  -0.92
195211   8.15   6.10   5.39   5.62   6.61   5.75   4.70   6.30   7.18   6.61
195212   0.61   2.32   2.39   1.53   2.90   2.70   3.26   3.63   2.37   5.11
195301  -0.84  -0.30  -1.04  -0.50  -1.79   1.57   0.47  -0.53   0.26  -0.35
195302   0.23   0.15  -0.45  -0.41   0.19   0.10  -0.80   0.48   0.23  -0.62
195303  -1.54  -1.70  -0.92  -0.83  -0.12  -1.31  -1.05  -1.46  -0.40  -3.81
195304  -5.87  -4.42  -3.86  -2.92  -1.76  -1.74  -2.73  -1.21  -1.82  -1.83
195305  -1.40   1.42   0.83   0.54  -0.31   0.38   0.76   1.19   0.92   1.51
195306  -3.07  -0.30  -1.45  -2.23  -1.91  -2.00  -0.81  -2.83  -1.78  -2.37
195307   1.76   3.69   2.54   2.66   1.74   3.01   2.17   2.47   2.55   2.18
195308  -6.84  -5.43  -5.10  -5.78  -3.05  -4.39  -3.12  -4.39  -2.80  -5.76
195309  -2.66  -1.41  -0.44  -0.87   0.07   0.68   0.30   1.04   2.75   1.32
195310   2.10   5.16   5.39   3.90   6.10   4.59   4.28   3.84   5.22   3.69
195311   1.95   1.05   1.43   2.25   2.60   3.21   2.77   3.67   3.76   4.70
195312  -5.04  -3.04  -2.44  -1.41   0.37  -0.01   1.37   1.66   0.99   1.19
195401   7.40  10.71   8.97   6.19   6.59   6.16   2.56   3.79   3.55   4.85
195402   0.92   0.80   1.42   0.58   1.23   1.11   2.49   1.22   2.06   3.49
195403   3.28   3.36   2.08   1.54   3.08   3.04   2.50   3.08   5.52   7.23
195404  -6.54  -1.21   1.47   2.69   2.18   4.53   3.81   6.50   3.90   8.13
195405  10.40   3.63   6.17   4.63   3.23   3.11   4.21   3.85   1.77   0.96
195406  -1.37  -2.73  -1.31   0.49   0.53   1.56   0.81  -0.43  -0.59   4.86
195407   6.11   4.96   4.46   7.48   4.33   4.53   8.20   4.39   5.07   2.84
195408  -0.72  -2.34  -1.90  -1.96  -1.26  -0.05  -2.55  -3.00  -2.88  -4.18
195409   5.04   5.19   6.41   3.73   3.24   6.97   5.62   9.41   6.62   7.14
195410  -2.67  -0.94  -1.43  -2.10  -3.45  -1.45  -2.37  -1.08   0.19  -0.34
195411   9.05   7.60   5.96   8.91   6.78  10.14  10.53  11.59  10.06  10.75
195412  11.13   7.22   3.31   5.59   4.50   6.44   5.08   6.16   5.31   6.52
195501  -0.63   0.16   0.47   1.03  -0.84  -1.32   1.78   0.11   3.12   4.16
195502   2.36   4.16   2.43   2.73   3.05   3.16   2.08   3.20   4.02   3.70
195503  -0.01  -0.73   0.01  -0.77   0.45   0.38  -1.24  -0.33   3.15   1.76
195504   2.37   2.59   1.76   2.74   2.47   3.36   5.22   2.21   1.93   2.82
195505  -0.70   1.40  -0.07   1.28   0.71   1.73   2.23   2.78  -0.16   1.96
195506   5.62   2.89   3.05   7.72   8.71   4.79   7.81  10.47   9.32   8.21
195507   0.48   0.51   1.96   0.97   0.60   3.13   9.45  -1.78  -0.36  -0.39
195508   0.15  -1.15   0.36   0.23   2.04   1.29  -1.34  -0.83   1.49   3.83
195509  -2.39  -2.04  -0.28  -1.33  -2.60  -0.94  -0.86  -0.64  -1.23   5.48
195510  -2.38  -1.15  -2.02  -1.62  -3.48  -1.07  -1.32  -3.86  -2.35  -5.26
195511   6.47   5.55   3.47   4.27   9.67   5.64   7.50   9.02   8.37   9.01
195512   2.14   2.59   4.01   0.09   2.51   0.81   2.42   2.91   0.85  -1.01
195601  -2.62  -2.50  -0.08   0.32  -0.94  -2.36  -3.91  -2.88  -3.44  -5.94
195602   3.69   2.25   2.37   2.70   2.43   4.57   5.01   4.59   3.95   5.37
195603   1.05   6.27   4.29   4.68   4.68   6.79   7.15   8.55   8.65   6.64
195604  -1.52  -1.84  -0.82   0.24  -0.73  -0.93   0.08  -0.14   1.53   1.92
195605  -6.24  -3.00  -2.10  -2.32  -2.80  -4.34  -4.98  -5.99  -6.36  -5.54
195606   1.26   1.74   2.95   1.50   1.80   1.87   4.04   5.35   6.38   3.36
195607   2.64   3.25   3.21   4.47   5.54   4.68   5.48   4.58   5.74   8.05
195608  -1.08  -1.96  -3.27  -1.99  -0.79  -1.65  -2.03  -5.07  -3.85  -4.62
195609  -2.46  -4.76  -4.80  -4.36  -3.25  -2.39  -5.32  -6.35  -6.20  -6.88
195610  -0.39   0.36   0.44  -0.50  -0.52   1.24   1.43   1.51   1.72   1.18
195611  -1.75  -3.37  -0.29   0.48   0.63  -1.30   0.32   3.19   1.82   2.57
195612   1.55   3.08   2.12   2.54   2.53   2.98   3.46   4.27   2.96   7.39
195701  -0.91  -2.95  -0.77  -1.91  -2.34  -3.81  -2.33  -3.17  -6.30  -5.59
195702  -3.83  -2.95  -1.27  -0.22  -0.43  -1.78  -1.27  -2.80  -4.06  -0.85
195703   3.61   1.34   1.80   2.94   3.47   2.67   2.31   1.91   1.79   3.93
195704   3.83   3.55   4.98   6.08   4.45   2.03   3.29   4.29   4.27   7.05
195705   3.00   4.32   2.60   3.15   5.37   2.90   1.52   5.01   3.34   5.60
195706  -0.03  -0.71  -0.82  -2.22  -0.96  -0.78  -0.59   1.07  -2.89   2.40
195707  -1.84  -0.84   2.11   3.50  -0.12   0.46   1.16   1.45   0.50  -1.07
195708  -8.79  -5.23  -5.60  -3.44  -4.96  -1.44  -4.89  -5.47  -5.69  -6.94
195709  -7.85  -5.60  -5.22  -5.43  -4.82  -4.33  -4.71  -6.49  -6.90  -5.89
195710  -7.94  -6.52  -5.65  -3.79  -2.87  -4.86  -3.58  -4.79  -3.26  -3.10
195711   5.24   1.85   3.55  -2.25   1.65   2.34   4.60   1.12   4.78   6.60
195712 -11.62  -9.42  -8.63  -6.58  -4.27  -3.84  -1.70  -0.84  -1.24  -2.52
195801  14.03   8.98   9.07   5.00   6.45   4.30   4.61   3.31   3.44   2.23
195802  -4.76  -3.26  -2.58  -3.01  -0.17  -2.45  -1.82  -1.19  -0.18   0.20
195803   4.74   7.81   5.30   1.06   4.06   2.64   2.08   2.32   2.40   4.92
195804   2.42   0.24   2.39   1.89   5.48   5.17   2.40   2.32   2.77   3.50
195805   3.31   4.11   4.24   3.90   0.03   1.99   2.23   3.42   1.82   1.29
195806   4.46   4.81   2.51   3.57   3.03   2.62   1.62   2.76   2.61   3.36
195807  12.29   9.40   0.52   6.63   6.31   6.94   1.94   2.69   1.92   1.71
195808   2.75   2.80   2.25   1.50   2.13   2.33   2.48   1.28  -0.01   2.42
195809   7.36   4.90   4.99   5.01   4.55   4.27   5.41   2.32   5.56   5.62
195810   4.13  -0.15   2.34   1.20   3.51   2.96   3.39   5.11   4.69   6.14
195811   0.33   2.90   2.49   3.65   2.15   4.07   3.13   2.92   5.18   6.88
195812   5.59   3.13   8.40   4.47   5.31   5.42   5.35   3.89   6.37   5.27
195901   0.45   0.86   1.54   2.49   0.87  -0.20   0.93   1.76   0.89   0.47
195902   0.25  -1.09  -1.21   2.00   2.29   2.05  -1.71   3.59   3.19   4.19
195903   0.52   1.11   0.79   1.65  -0.07  -0.49   1.17  -0.68   0.34   3.90
195904   0.87   2.93   3.52   2.02   4.02   5.12   5.05   5.28   5.29   8.73
195905   0.69  -0.81   2.56   3.19   1.06   0.31   4.47   7.59   0.88   0.16
195906  -1.26  -2.52   0.06   0.92   0.03  -0.87  -0.55   1.67   0.77   5.83
195907   4.29   3.50   3.28   3.73   3.56   5.15   3.80   3.38   1.69  -0.32
195908  -3.15  -2.52  -0.40   1.62  -0.70  -0.60  -0.43  -3.14  -1.05  -2.39
195909  -6.49  -6.70  -3.38  -3.81  -4.68  -3.26  -4.79  -4.06  -3.99  -5.18
195910   0.48  -0.54   1.71   2.29   1.02  -0.15   0.59   4.07   1.05   8.72
195911  -0.18  -0.04   1.49   0.64   1.28   1.52   3.29   0.27   4.67   6.38
195912   1.85   4.31   1.77   1.11   3.91   2.74   3.91   3.71   1.86   1.08
196001  -5.48  -5.92  -4.00  -6.52  -3.12  -7.65  -9.55  -8.68  -6.35  -7.86
196002  -1.90  -2.93  -1.36   0.79  -0.18   4.73  -0.23   3.52   0.97   6.49
196003  -4.93  -1.53  -0.45  -3.01  -2.43   0.22  -1.54  -1.52   0.55  -1.31
196004  -3.68  -3.17  -1.96  -2.75  -1.01  -1.05  -3.46  -0.33  -1.01   1.35
196005   1.57  -0.05  -0.69   2.53   1.36   2.08   3.24   2.62   7.93   8.78
196006  -0.89   3.92   1.31   1.08   2.80   2.13   2.97   2.10   3.22   3.11
196007  -2.72  -0.41  -0.80  -2.21  -1.92  -4.12  -2.65  -2.90  -1.35  -3.58
196008   4.55   0.75   2.52   2.95   2.05   2.66   3.84   3.46   4.43   2.99
196009  -6.51  -6.33  -3.52  -5.65  -5.82  -6.07  -5.26  -7.59  -5.42  -7.77
196010  -2.62  -0.89  -1.17  -0.78   0.31  -0.92   1.55   0.96  -0.33  -1.17
196011   1.69   3.72   3.17   1.49   5.22   4.46   5.68   5.54   4.93   9.35
196012   7.54   2.89   3.69   2.12   5.00   3.22   4.06   5.46   6.10   7.99
196101   8.77   9.33   5.74   8.33   7.81   6.43   6.24   4.10   6.24   4.55
196102   7.80   4.05   3.92   1.13   5.34   3.52   3.94   3.00   3.80   4.91
196103   4.76   1.41   1.00   1.66   1.84   2.69   2.49   1.66   5.93   4.51
196104  -6.17  -0.27  -2.36  -0.66  -0.10   0.67   4.03   1.82   0.73   0.60
196105   7.43   3.82   1.44   3.19   3.95   2.87   1.88   1.20   3.20   1.34
196106  -4.42  -3.59  -1.41  -3.71  -2.27  -2.34  -3.05  -3.19  -2.70  -2.08
196107   1.48   1.99   3.35   3.45   3.26   2.74   2.75   4.34   2.54   1.82
196108   2.40   2.41   0.87   1.16   2.61   3.69   2.45   2.60   5.00   6.55
196109  -0.72  -4.54  -1.02  -3.28  -2.27  -0.87  -1.84  -1.53  -2.74  -2.47
196110   1.16  -0.56   2.75   1.53   2.81   3.00   2.10   4.82   4.18   3.65
196111   4.88   3.08   3.81   3.98   5.16   4.24   6.38   4.08   2.69   8.57
196112   3.17   0.64  -0.77   1.86   2.44   1.69   0.67  -3.12  -0.99  -4.38
196201  -3.93  -2.69  -3.62  -2.29   0.49  -4.46  -2.78  -3.54  -5.71  -6.31
196202  -0.70   1.00   1.40   1.82   3.87   3.43   3.90   0.24   0.53   1.81
196203  -0.85  -2.33  -0.68  -0.48  -0.20   0.05  -0.73  -0.04   0.85  -2.27
196204  -8.48  -9.37  -8.34  -6.03  -5.87  -4.29  -9.66  -5.22  -5.33  -4.36
196205 -11.11  -8.42  -8.52  -7.75  -8.84  -7.27 -10.07  -7.61  -7.45 -10.83
196206 -13.96 -12.83 -12.06 -10.18 -10.18  -7.80  -7.91  -7.28  -5.54  -5.70
196207   8.98   4.63   3.13   8.33   6.07   7.18   4.96   7.51   6.33   6.19
196208   5.48   1.47   2.20   0.70   0.89   1.27   3.35   3.86   2.47   2.59
196209  -8.06  -7.22  -6.67  -8.33  -5.04  -4.91  -4.81  -3.98  -3.01  -2.00
196210  -1.34   0.69  -0.66  -0.87   0.33   2.05   1.31  -1.26   1.26  -0.26
196211  17.69  16.49  15.14  12.83  12.38  10.34   8.76   9.16  10.30   8.22
196212  -1.70  -2.61  -1.03   0.06  -1.43   0.79   2.52   2.40   1.92   4.66
196301   4.88   7.92   6.77   6.32   4.03   5.85   4.63   5.06   5.09   3.35
196302  -3.74  -2.30  -3.80  -2.83  -3.02  -2.82  -1.13  -1.39  -2.34  -1.60
196303   2.00   2.21   3.95   2.39   2.41   2.24   2.93   3.10   4.51   5.25
196304   3.55   7.75   4.14   5.12   4.14   4.04   5.10   4.47   4.22   5.05
196305   2.94   2.28   2.85   1.48   1.04   1.65   1.36   3.37   1.61   3.13
196306  -1.81  -2.80  -3.07  -1.26  -1.92  -3.67  -2.37  -0.29  -0.67  -2.12
196307  -2.77  -1.10  -1.04  -0.45  -1.03   1.65  -0.81   0.51  -0.48   0.22
196308   6.01   4.55   5.80   4.58   5.87   5.17   5.10   4.01   6.46   9.22
196309  -3.24  -2.74  -1.35   1.55  -1.72  -1.40  -0.61  -2.88  -2.62  -2.05
196310   1.82   1.71   0.03   1.83   2.79   2.80   1.06   0.89   8.25   5.28
196311   0.07  -1.41  -0.49   1.91  -1.09  -1.02   0.50  -4.09  -1.06  -0.09
196312  -2.44  -0.72   1.90   2.13   2.30   2.40   2.49   3.46   2.86   0.73
196401   0.97   0.95   0.18   1.73   2.73   2.23   4.08   4.03   1.87   1.95
196402   1.78   2.70   1.07   1.48   2.02   1.77   2.23   1.22   1.73   3.62
196403   0.49   1.95   2.30   1.65   0.74   1.47   2.48   1.02   2.16   3.58
196404  -0.54   2.02   0.55  -0.40   1.21   1.60   0.22   0.93  -0.40  -0.41
196405   0.25  -0.42   0.72   0.45   1.88   0.41   1.16   3.15   2.11   4.19
196406   1.11   1.66   1.04   1.48   1.93   2.57   0.09   2.50   0.25   0.98
196407   1.93   1.92   3.41   3.01   3.51   2.52   0.10   3.06   2.06   0.70
196408  -1.32   0.49  -1.11  -0.07  -1.32  -1.93  -1.51  -1.07  -1.73  -0.91
196409   5.77   3.02   3.74   3.06   2.58   2.34   1.80   3.74   2.24   6.37
196410   1.52   1.78   1.31   0.60   0.67  -0.47   1.89   0.71   1.02   0.01
196411  -3.05   0.32   0.76  -0.22  -0.31   0.20   0.00   1.79  -0.19   0.07
196412  -0.20  -0.25   2.37  -0.02  -0.80   1.10  -0.05   0.71  -1.19  -0.94
196501   7.79   1.75   5.93   4.54   4.83   5.17   2.94   3.07   2.02   4.63
196502   2.47   1.68   1.33   1.22   0.22  -0.81  -0.34   0.93  -0.25   2.95
196503  -1.12  -1.10  -0.12  -1.36  -0.75  -1.40  -2.04  -0.46  -0.69   0.32
196504   2.72   3.04   1.62   3.22   2.18   1.70   2.98   5.74   5.37   5.76
196505  -1.17   0.50  -1.21   0.22   0.59  -0.67  -2.24   0.98  -0.71  -0.81
196506  -3.42  -4.18  -3.26  -4.36  -5.49  -4.62  -6.26  -7.28  -7.78  -9.53
196507   0.94   0.10   0.32   2.65   1.28   0.07   2.89   3.09   6.18   7.47
196508   4.71   0.93   2.81   2.71   2.38   2.72   1.32   3.30   6.73   7.71
196509   1.90   2.67   1.72   1.49   4.89   1.29   3.18   5.98   5.58   4.93
196510   3.86   2.62   0.41   4.00   1.69   1.55   2.79   5.11   4.23   7.74
196511  -1.24   0.73  -0.88  -2.08  -2.47   0.37   2.69   1.29   1.45   8.51
196512   3.33   1.36   0.75   1.00   0.23   1.47   1.01   0.82   1.44   4.10
196601  -0.31  -0.71  -2.38   0.16   1.26   0.73   1.83   4.30   4.56   9.12
196602  -2.57  -2.34  -2.05  -2.02  -0.79  -2.22  -0.58  -0.21   1.48   8.31
196603  -3.82  -1.75  -2.56  -4.36  -0.90  -1.38  -1.77  -1.00  -1.10   1.05
196604   1.54   0.28   0.81   0.70   3.28   4.36   3.94   4.52   6.04   5.17
196605  -3.28  -3.98  -4.73  -3.95  -4.43  -4.59  -7.93  -6.14  -7.18 -11.03
196606  -1.52  -1.92  -2.25  -2.54  -1.44  -2.14  -0.50   1.50   0.55   3.60
196607  -1.78   0.59  -0.56  -0.92  -2.70  -3.08  -0.04  -2.96  -0.37  -2.15
196608  -5.01  -7.16  -7.55  -6.77  -8.51  -7.54  -7.62  -8.95  -9.62  -9.06
196609  -3.55  -0.22   2.54   0.53  -0.72   2.32  -1.88  -1.37  -2.28  -4.84
196610   2.31   8.18   7.15   6.85   6.37   4.86   5.24   0.40   0.94  -5.44
196611  -1.00  -1.87  -1.46  -2.46   1.76   7.49   1.95   3.23   7.29  12.11
196612   2.67  -0.25  -0.28   0.63  -1.26   0.51   1.54   0.46   0.05   1.42
196701  14.20  15.13  12.50  11.01   6.38   5.90   6.28   7.23   6.84   8.52
196702   0.33  -1.82  -1.10   0.12   0.16   1.35   1.11   0.01   1.99   5.27
196703   2.81   3.66   4.74   4.66   4.62   3.98   5.33   3.79   4.02   6.40
196704   6.59   6.67   5.44   3.87   3.25   2.42   0.47   3.65   5.30   6.42
196705  -6.95  -2.45  -5.02  -3.14  -1.85  -3.19  -5.12  -3.59  -3.77  -3.15
196706   2.47   0.21   1.69   1.82  -0.46   2.48   1.94   3.60   6.16   8.35
196707  10.04   5.72   6.20   1.24   3.23   4.63   6.11   5.63   4.66   7.34
196708  -0.17  -1.04  -0.39  -0.32   0.01  -0.57   0.14  -0.79  -1.14  -1.77
196709   4.34   2.21   2.41   3.13   1.94   3.01   2.54   5.24   5.36   4.50
196710  -4.02  -3.13  -4.49  -3.55  -5.64  -2.47  -2.03   2.56  -1.89   0.67
196711   1.35   0.63  -0.61  -0.58  -1.79   1.48   2.68   2.41   0.93   1.14
196712   2.37   3.86   2.21   3.99   2.54   3.32   2.60   2.15   5.52   9.09
196801   0.01  -1.93  -1.26  -4.85  -3.39  -4.82  -6.35  -6.11  -5.63  -7.12
196802  -3.60  -1.98  -2.00  -1.95  -2.22  -4.63  -1.97  -6.69  -3.34  -9.04
196803  -1.96   0.27  -1.17  -1.43   0.88   1.65  -0.65   4.96   1.29   2.73
196804  10.96   6.58   6.23   8.37   8.51   8.05   9.93  11.65  13.74  19.51
196805   1.63   0.77   1.44   0.28   4.01   3.22   0.10   5.19   4.01  10.27
196806   1.78   3.86   1.99   0.42   1.40   0.37   0.99  -0.24  -0.89   0.88
196807  -2.36  -1.62  -1.52  -3.56   2.40  -3.05  -4.14  -3.85  -3.45  -4.41
196808   0.95   1.56   1.48   0.57   2.00   1.86   2.68   1.25   3.81   4.71
196809   6.95   6.87   4.13   3.24   4.21   3.90   2.93   2.03   5.68  10.04
196810   1.85   1.38   2.97   2.01   1.20  -0.20  -0.93  -0.26   2.73  -1.61
196811   8.55   7.05   2.92   5.36   6.55   4.27   4.30   7.72   7.85  10.03
196812  -4.88  -4.15  -3.99  -3.99  -2.23  -3.48  -3.17  -2.51  -3.54  -3.57
196901  -2.79   1.37  -1.91   0.19   0.06  -1.37  -0.10  -1.75  -0.49  -1.88
196902  -7.82  -5.00  -2.26  -6.30  -4.73  -5.91  -7.05  -7.64  -6.65 -10.14
196903  -1.14   3.82   1.00   3.03   3.49   4.51   4.74   4.58   4.01   5.57
196904   0.32   3.58   1.83   2.58  -0.09   1.34   2.45   2.25   2.37   3.53
196905  -2.76  -0.63  -0.35   0.17   1.34   0.18   1.30   0.77  -0.48   2.88
196906 -11.87  -6.94  -0.68  -6.49  -5.26  -7.48  -6.44  -6.27  -8.90 -11.28
196907 -12.21 -11.66  -5.21  -4.48  -5.22  -4.55  -7.11  -5.22  -7.86  -7.44
196908   6.41   4.49   3.43   3.33   3.56   5.54   3.90   3.55   7.17  10.50
196909  -4.46  -2.90  -4.36  -2.94  -4.10  -4.11  -1.43  -0.90  -1.95  -2.82
196910  10.64   9.29   9.43   3.74   4.42   6.17   6.23   3.21   4.60   6.72
196911  -6.91  -5.91  -4.67  -4.91  -5.36  -4.30  -4.27  -2.58  -2.24  -0.54
196912  -8.09  -6.34  -5.20  -3.78  -3.25  -3.25  -2.08  -3.07   0.99   1.37
197001  -6.64  -7.65  -9.34 -12.18  -7.06  -9.02  -6.27  -7.30  -5.86  -7.05
197002   3.66   4.51   6.62   6.70   7.05   5.28   5.95   8.00   6.73   3.19
197003  -3.86  -2.64  -0.49   0.27   1.87   2.00   2.85   1.16  -1.70  -2.96
197004 -17.43 -12.99  -8.39 -12.53  -9.85  -9.58  -8.54 -10.09 -10.19 -11.41
197005  -9.72  -4.78  -1.03  -0.92  -7.54  -8.56  -6.44  -6.62  -8.38  -6.52
197006 -11.43 -12.05  -6.45  -3.34  -5.18  -5.90  -6.35  -6.05  -5.06  -0.93
197007   4.73  12.30  10.30  10.92   9.24  10.76   5.45   7.60   5.96   4.26
197008  13.09   9.30   8.90   7.23   6.92   5.81   4.39   5.56   2.34   1.75
197009  22.94  12.38   7.68   8.24   6.75   5.46   1.89   2.62   1.29   4.15
197010 -14.78 -10.97  -4.66  -3.47  -1.12  -1.54  -0.54  -1.43   0.56  -1.22
197011  -1.43   5.09   2.66   3.82   5.31   5.25   4.37   5.94   5.90   5.74
197012   5.69  10.72   7.92   7.84   7.66   7.05   7.82   6.52   4.43   3.32
197101  13.45  11.46  11.16   8.05   3.50   6.51   6.22   3.06   4.10   2.13
197102   4.92   0.07   1.41   2.29   1.88  -0.58   1.65   1.28   1.37   3.98
197103   7.95   6.26   5.77   5.99   2.06   3.97   2.62   3.97   3.56   5.16
197104   3.78   2.51   4.81   0.28   3.50   3.78   4.50   5.25   5.28   4.99
197105  -5.84  -4.74  -1.83  -3.38  -5.25  -2.23  -3.23  -5.34  -2.81  -2.94
197106  -3.11   0.16   1.66  -0.02  -0.06  -0.14   0.24  -0.33   2.51   2.61
197107  -4.97  -3.73  -1.51  -5.33  -3.14  -2.93  -3.31  -5.36  -8.14  -6.22
197108   2.36   1.03   3.91   2.66   2.83   7.30   5.79   4.71   5.44   8.79
197109  -3.65  -0.96  -1.17  -1.44   1.07   0.79  -0.34  -0.55  -0.65   0.45
197110  -9.19  -4.00  -2.69  -2.25  -3.51  -3.61  -4.41  -4.42  -5.99  -4.09
197111  -3.45  -1.41   0.33   0.37  -0.42   0.21   0.81  -0.57   0.08   1.06
197112  11.78  10.68   9.00   7.76   8.18   9.40   8.49   8.68   9.93  10.84
197201   6.45  -0.43   1.46   4.35   2.09   3.21   2.58   1.91   2.05   5.90
197202   4.78   3.71  -0.21  -0.17   1.67   1.94   4.91   3.32   5.05   5.58
197203  -1.74  -2.79  -0.52  -1.68  -0.83   2.81   1.16   0.64   3.29   1.37
197204  -2.15   0.66  -1.47  -0.87  -1.26   1.29   1.14   0.25   2.68   1.26
197205  -1.79   0.71  -1.06   1.77  -0.97  -0.01   1.61   1.66   3.49   5.44
197206  -5.96  -4.04  -3.04  -2.33  -1.37  -2.32  -2.34  -2.65  -1.40   0.61
197207  -4.74  -2.67  -3.46  -1.03   0.71  -1.54  -1.30   1.24   1.99  -0.29
197208   4.40   9.25   7.36   6.57   5.26   7.06   2.42   1.11   2.10  -1.54
197209  -4.33  -3.29  -1.51  -0.98   1.64  -2.36  -2.41  -0.41  -0.14   0.49
197210  -3.37   0.05   1.24  -0.17   2.28   1.34   2.60   0.34  -0.05   1.71
197211   9.43   8.66   9.40   7.61   8.38   8.55   5.36   2.18   2.28   1.48
197212  -4.27  -3.08  -1.77  -1.52  -0.75  -0.94   1.51   1.88   2.17   5.31
197301 -10.82  -8.22  -5.86  -5.30  -5.31  -4.29   1.64  -0.98  -1.17  -2.97
197302  -9.26  -8.86  -8.68  -4.14  -4.20  -4.70  -3.04  -3.58  -2.34  -5.11
197303  -4.01  -3.31  -2.63  -3.88  -1.67  -1.18  -2.84  -1.10  -0.24   1.79
197304 -11.44 -12.96  -8.58  -8.52  -6.49  -4.55  -3.95  -3.20  -4.61  -3.10
197305 -12.84  -9.01  -8.53  -6.90  -4.84  -2.75  -2.06  -1.13  -1.38  -0.13
197306  -8.43  -5.49  -2.98  -1.57  -4.63  -3.36  -2.03  -0.02  -0.11   0.73
197307  20.97  12.96  15.15  11.50  11.28  10.15   7.18   3.08   2.84   2.30
197308  -7.15  -5.28  -5.37  -4.23  -2.42  -3.20  -3.05  -2.11  -4.12  -3.02
197309  10.99  13.15  14.97  11.23  10.41  12.27   5.49  -1.18   3.78   5.30
197310  -5.68  -5.57  -3.59  -1.94  -2.87  -4.33   0.95  -0.04  -0.58   3.94
197311 -23.16 -22.44 -19.82 -17.58 -11.33 -13.72  -9.57 -10.90  -9.16  -9.54
197312  -5.69  -4.57  -6.14  -2.78   0.15   1.39  -1.34   1.37   3.05   7.62
197401  13.04   8.41   8.49   6.48   4.33   3.84  -0.39   0.05  -0.16  -6.24
197402  -2.75   0.56   1.81   0.15  -0.68  -1.56  -0.78   0.06   0.42   1.63
197403   0.35  -1.96  -4.21  -1.20  -0.92  -0.55  -2.31  -2.48  -3.27  -5.15
197404 -10.55  -7.95  -4.40  -3.62  -3.62  -4.06  -4.86  -3.76  -4.76  -4.95
197405  -8.09  -5.29  -3.56   1.59  -1.80  -2.62  -3.87  -5.27  -5.21  -8.69
197406  -5.33  -6.22  -1.72  -2.72  -1.57  -1.15  -2.20  -2.15  -1.30  -1.36
197407 -10.82  -6.29 -10.46  -7.40  -7.93  -9.53  -7.72  -5.48  -4.69  -4.25
197408 -11.98  -9.15  -9.90  -8.61 -10.22  -9.51  -7.88  -7.29  -7.76  -8.86
197409 -14.02 -11.27 -13.28 -13.43 -13.01 -12.05 -11.25  -5.89  -8.49  -8.97
197410  14.50  19.91  19.55  20.23  13.47   9.72  17.49  19.75  14.39  20.41
197411  -2.97  -5.63  -4.29  -4.16  -5.29  -3.66  -4.86  -3.40  -1.17  -3.75
197412  -5.51  -6.44  -4.20  -3.45  -3.81  -1.17  -1.30  -1.92   1.02  -3.48
197501  31.15  23.61  19.91  13.11  13.47  13.49   6.86   9.68  13.11  11.44
197502   6.45   6.60   5.29   9.15   5.07   8.77   4.23   6.36   4.87   4.05
197503   8.19   3.11   5.06   3.06   1.28   3.21   1.26   0.30   4.01   7.16
197504   4.42   7.17   4.54   5.46   5.88   3.77   2.73   4.19   2.95   7.74
197505   5.63   7.49   5.82   5.44   5.37   6.76   6.48   3.98   5.28   5.03
197506   6.08   4.00   6.28   3.12   6.19   5.57   6.02   6.43   5.73   5.59
197507  -8.12  -8.65  -6.07  -5.05  -5.09  -6.64  -6.43  -5.13  -5.84  -4.05
197508  -4.44  -2.65  -1.79  -1.75  -2.25  -3.30  -0.88  -2.87  -3.01  -2.52
197509  -3.63  -6.69  -3.22  -3.17  -1.98  -2.63  -4.12  -4.75  -4.71  -1.77
